# bicep3, run11 optical efficiency results, 20191228
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
131,     3,       14,      P16,    NaN,     NaN,     5,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
132,     3,       15,      P6,     NaN,     NaN,     6,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
133,     3,       15,      P6,     6,       4,       6,       1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
134,     3,       15,      P6,     6,       4,       6,       2,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
135,     3,       15,      P6,     6,       6,       6,       3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
136,     3,       15,      P6,     6,       6,       6,       4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
137,     3,       15,      P6,     6,       8,       6,       5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
138,     3,       15,      P6,     6,       8,       6,       6,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
139,     3,       15,      P6,     7,       2,       6,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
140,     3,       15,      P6,     7,       2,       6,       8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
141,     3,       15,      P6,     7,       4,       6,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
142,     3,       15,      P6,     7,       4,       6,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
143,     3,       15,      P6,     7,       6,       6,       11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
144,     3,       15,      P6,     7,       6,       6,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
145,     3,       15,      P6,     7,       8,       6,       13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
146,     3,       15,      P6,     7,       8,       6,       14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
147,     3,       15,      P6,     8,       2,       6,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
148,     3,       15,      P6,     8,       2,       6,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
149,     3,       15,      P6,     8,       4,       6,       17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
150,     3,       15,      P6,     8,       4,       6,       18,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
151,     3,       15,      P6,     8,       6,       6,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
152,     3,       15,      P6,     8,       6,       6,       20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
153,     3,       15,      P6,     8,       8,       6,       21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
154,     3,       15,      P6,     NaN,     NaN,     7,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
155,     3,       15,      P6,     3,       8,       7,       1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
156,     3,       15,      P6,     3,       8,       7,       2,       B,      L,      1,       68.4049224708809, 179.391190984806,  102.056056906679,  NaN                  
157,     3,       15,      P6,     4,       2,       7,       3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
158,     3,       15,      P6,     4,       2,       7,       4,       B,      L,      1,       67.1105996276276, 95.2199481573936,  79.2994505945522,  0.0855940729185022   
159,     3,       15,      P6,     4,       4,       7,       5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
160,     3,       15,      P6,     4,       4,       7,       6,       B,      L,      1,       65.0861704073567, 91.5368291084019,  75.9564571482617,  0.0837654406459153   
161,     3,       15,      P6,     4,       6,       7,       7,       A,      L,      1,       65.7324353096196, 99.4023676604882,  84.621327217592,   0.0794679593704094   
162,     3,       15,      P6,     4,       6,       7,       8,       B,      L,      1,       65.6983583488845, 97.8512758126875,  82.5853130605265,  0.0820750685600051   
163,     3,       15,      P6,     4,       8,       7,       9,       A,      L,      1,       68.3921442684561, 112.73048808099,   97.8170292203239,  0.080179886347666    
164,     3,       15,      P6,     4,       8,       7,       10,      B,      L,      1,       68.471658543026,  113.246690022259,  98.3594042779987,  0.0800391706680681   
165,     3,       15,      P6,     5,       2,       7,       11,      A,      L,      1,       65.6284299446803, 102.104577279038,  86.7929658554448,  0.082320491524694    
166,     3,       15,      P6,     5,       2,       7,       12,      B,      L,      1,       66.257237467564,  100.386413351737,  84.5304853098147,  0.0852469249565692   
167,     3,       15,      P6,     5,       4,       7,       13,      A,      L,      1,       64.6138689096032, 93.3106134100898,  77.8081971765493,  0.0833463238362392   
168,     3,       15,      P6,     5,       4,       7,       14,      B,      L,      1,       63.7398295724113, 100.281995420968,  84.746043791373,   0.0835266216644907   
169,     3,       15,      P6,     5,       6,       7,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
170,     3,       15,      P6,     5,       6,       7,       16,      B,      L,      1,       65.3642666563282, 100.955441014252,  85.5970177845949,  0.0825721679013828   
171,     3,       15,      P6,     5,       8,       7,       17,      A,      L,      1,       67.4939698680669, 118.579691023685,  103.454990639269,  0.0813155934646027   
172,     3,       15,      P6,     5,       8,       7,       18,      B,      L,      1,       67.9138858649043, 119.346438013752,  104.094422625041,  0.0820000827350079   
173,     3,       15,      P6,     6,       2,       7,       19,      A,      L,      1,       66.6035572562601, 103.447797284902,  88.2964238795575,  0.0814589968029272   
174,     3,       15,      P6,     6,       2,       7,       20,      B,      L,      1,       69.3823730302644, 89.2990741849555,  73.216933849543,   0.0864631200828628   
175,     3,       15,      P6,     NaN,     NaN,     7,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
176,     3,       15,      P6,     1,       2,       8,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
177,     3,       15,      P6,     1,       2,       8,       1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
178,     3,       15,      P6,     1,       4,       8,       2,       A,      L,      1,       66.4128538634128, 96.8317911267693,  83.3415118384054,  0.0725283832707733   
179,     3,       15,      P6,     1,       4,       8,       3,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
180,     3,       15,      P6,     1,       6,       8,       4,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
181,     3,       15,      P6,     1,       6,       8,       5,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
182,     3,       15,      P6,     1,       8,       8,       6,       B,      D,      1,       74.306938661097,  111.865982729937,  96.7816055351207,  0.0810988021226673   
183,     3,       15,      P6,     2,       2,       8,       7,       A,      L,      1,       65.7973052342704, 96.4763379263306,  81.1616901188724,  0.0823368161691297   
184,     3,       15,      P6,     2,       2,       8,       8,       B,      L,      1,       65.9828969864791, 91.7326833344892,  75.6875973835668,  0.0862639029619482   
185,     3,       15,      P6,     2,       4,       8,       9,       A,      L,      1,       64.1807111013493, 100.622344140311,  85.3547743979013,  0.0820837082925257   
186,     3,       15,      P6,     2,       4,       8,       10,      B,      L,      1,       62.9130428919751, 104.279590372649,  88.7249498910127,  0.0836270993636336   
187,     3,       15,      P6,     2,       6,       8,       11,      A,      L,      1,       68.0182271150756, 97.8996389126798,  83.3923970862839,  0.0779959237978276   
188,     3,       15,      P6,     2,       6,       8,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
189,     3,       15,      P6,     2,       8,       8,       13,      A,      L,      1,       71.8274465541933, 107.618198377482,  92.8174792917303,  0.0795737585255463   
190,     3,       15,      P6,     2,       8,       8,       14,      B,      L,      1,       70.8936531324885, 110.00469513638,   94.881228844466,   0.0813089585586759   
191,     3,       15,      P6,     3,       2,       8,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
192,     3,       15,      P6,     3,       2,       8,       16,      B,      L,      1,       65.2672170335819, 97.8167044160394,  82.576842371146,   0.0819347421768464   
193,     3,       15,      P6,     3,       4,       8,       17,      A,      L,      1,       64.2399162516314, 98.0555080725895,  83.1057274527018,  0.080375164623052    
194,     3,       15,      P6,     3,       4,       8,       18,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
195,     3,       15,      P6,     3,       6,       8,       19,      A,      L,      1,       65.8837241503462, 97.9061380914074,  82.9486715283029,  0.0804164868984113   
196,     3,       15,      P6,     3,       6,       8,       20,      B,      L,      1,       65.78425290478,   98.0099193187837,  83.3889213343415,  0.078607516045388    
197,     3,       15,      P6,     NaN,     NaN,     8,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
198,     3,       15,      P6,     NaN,     NaN,     9,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
199,     3,       15,      P6,     3,       5,       9,       1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
200,     3,       15,      P6,     3,       5,       9,       2,       B,      L,      1,       63.6124926500481, 99.1632872783174,  83.3884981056688,  0.0848106944766054   
201,     3,       15,      P6,     3,       3,       9,       3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
202,     3,       15,      P6,     3,       3,       9,       4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
203,     3,       15,      P6,     3,       1,       9,       5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
204,     3,       15,      P6,     3,       1,       9,       6,       B,      L,      1,       70.0585934979094, 90.1948122732404,  74.0346598117914,  0.0868825401153173   
205,     3,       15,      P6,     2,       7,       9,       7,       A,      L,      1,       67.5963402352809, 110.253088471914,  94.4328751058054,  0.0850549105704767   
206,     3,       15,      P6,     2,       7,       9,       8,       B,      L,      1,       67.572829222092,  106.189267722496,  89.421864439669,   0.0901473294775651   
207,     3,       15,      P6,     2,       5,       9,       9,       A,      L,      1,       64.9322965538311, 102.636462470345,  89.0956378437627,  0.0728001324009797   
208,     3,       15,      P6,     2,       5,       9,       10,      B,      L,      1,       64.8625673996001, 98.912430746202,   82.9958972492639,  0.085572760736226    
209,     3,       15,      P6,     2,       3,       9,       11,      A,      L,      1,       63.8782179753145, 100.178242418541,  84.6054088463638,  0.0837249116783738   
210,     3,       15,      P6,     2,       3,       9,       12,      B,      L,      1,       63.6461364874654, 105.761244893929,  89.7502493282896,  0.0860806213206428   
211,     3,       15,      P6,     2,       1,       9,       13,      A,      L,      1,       69.0457636602179, 104.264719606704,  87.6589772962333,  0.0892781844648963   
212,     3,       15,      P6,     2,       1,       9,       14,      B,      L,      1,       68.8811464089058, 100.628285242517,  85.473593247901,   0.0814768386807333   
213,     3,       15,      P6,     1,       7,       9,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
214,     3,       15,      P6,     1,       7,       9,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
215,     3,       15,      P6,     1,       5,       9,       17,      A,      L,      1,       66.9036694320159, 106.693243893765,  91.4430331799313,  0.0819903801819012   
216,     3,       15,      P6,     1,       5,       9,       18,      B,      L,      1,       66.0530615805772, 107.199274454113,  91.3815457423065,  0.0850415522140126   
217,     3,       15,      P6,     1,       3,       9,       19,      A,      L,      1,       65.4493281606863, 102.690194305486,  87.2487633808445,  0.0830184458314054   
218,     3,       15,      P6,     1,       3,       9,       20,      B,      L,      1,       65.1755988573506, 97.6207207869019,  81.7671737176678,  0.0852341240281401   
219,     3,       15,      P6,     1,       1,       9,       21,      A,      D,      1,       68.1696211271996, 106.764518416199,  107.067032236178,  NaN                  
220,     3,       15,      P6,     NaN,     NaN,     10,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
221,     3,       15,      P6,     6,       1,       10,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
222,     3,       15,      P6,     6,       1,       10,      2,       B,      L,      1,       72.4439660793996, 98.5442218262468,  82.3279826403798,  0.0871840816444466   
223,     3,       15,      P6,     5,       7,       10,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
224,     3,       15,      P6,     5,       7,       10,      4,       B,      L,      1,       68.1581670676935, 103.303625444804,  87.7075357948245,  0.0838499443547295   
225,     3,       15,      P6,     5,       5,       10,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
226,     3,       15,      P6,     5,       5,       10,      6,       B,      L,      1,       65.032779747877,  103.984140903303,  89.4891872370144,  0.0779298584209072   
227,     3,       15,      P6,     5,       3,       10,      7,       A,      L,      1,       64.6795616432308, 103.399175293486,  88.2198069139508,  0.0816095074168548   
228,     3,       15,      P6,     5,       3,       10,      8,       B,      L,      1,       65.7224702095788, 97.7616464152093,  82.1478264516319,  0.0839452686213839   
229,     3,       15,      P6,     5,       1,       10,      9,       A,      L,      1,       70.6713042128962, 103.11961386807,   88.1115451728671,  0.0806885413720599   
230,     3,       15,      P6,     5,       1,       10,      10,      B,      L,      1,       71.5554426088665, 97.3874307363886,  82.1285917095391,  0.0820367689615564   
231,     3,       15,      P6,     4,       7,       10,      11,      A,      L,      1,       67.8393473834079, 101.465907627559,  86.4963369192672,  0.0804815629478036   
232,     3,       15,      P6,     4,       7,       10,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
233,     3,       15,      P6,     4,       5,       10,      13,      A,      L,      1,       63.8857331251245, 107.699913513624,  93.0373095986682,  0.0788312038438467   
234,     3,       15,      P6,     4,       5,       10,      14,      B,      L,      1,       63.8395079588543, 103.388249843599,  87.8962966180579,  0.0832900711050624   
235,     3,       15,      P6,     4,       3,       10,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
236,     3,       15,      P6,     4,       3,       10,      16,      B,      L,      1,       64.9516616424086, 99.6110629660641,  83.8193418243088,  0.0849017265685773   
237,     3,       15,      P6,     4,       1,       10,      17,      A,      L,      1,       70.8086305433553, 93.513470174115,   78.3089145226015,  0.0817449228575995   
238,     3,       15,      P6,     4,       1,       10,      18,      B,      L,      1,       71.4082687214148, 92.3623093246096,  76.5875637188196,  0.0848104602461826   
239,     3,       15,      P6,     3,       7,       10,      19,      A,      L,      1,       67.9345041408554, 108.3857935357,    93.0548154026196,  0.0824246136187107   
240,     3,       15,      P6,     3,       7,       10,      20,      B,      L,      1,       67.2660447025062, 150.471183777695,  160.618093930514,  NaN                  
241,     3,       15,      P6,     NaN,     NaN,     10,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
242,     3,       15,      P6,     8,       7,       11,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
243,     3,       15,      P6,     8,       7,       11,      1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
244,     3,       15,      P6,     8,       5,       11,      2,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
245,     3,       15,      P6,     8,       5,       11,      3,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
246,     3,       15,      P6,     8,       3,       11,      4,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
247,     3,       15,      P6,     8,       3,       11,      5,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
248,     3,       15,      P6,     8,       1,       11,      6,       B,      D,      1,       NaN,              NaN,               NaN,               NaN                  
249,     3,       15,      P6,     7,       7,       11,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
250,     3,       15,      P6,     7,       7,       11,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
251,     3,       15,      P6,     7,       5,       11,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
252,     3,       15,      P6,     7,       5,       11,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
253,     3,       15,      P6,     7,       3,       11,      11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
254,     3,       15,      P6,     7,       3,       11,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
255,     3,       15,      P6,     7,       1,       11,      13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
256,     3,       15,      P6,     7,       1,       11,      14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
257,     3,       15,      P6,     6,       7,       11,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
258,     3,       15,      P6,     6,       7,       11,      16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
259,     3,       15,      P6,     6,       5,       11,      17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
260,     3,       15,      P6,     6,       5,       11,      18,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
261,     3,       15,      P6,     6,       3,       11,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
262,     3,       15,      P6,     6,       3,       11,      20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
263,     3,       15,      P6,     NaN,     NaN,     11,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
264,     3,       16,      P19,    NaN,     NaN,     12,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
265,     3,       16,      P19,    6,       4,       12,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
266,     3,       16,      P19,    6,       4,       12,      2,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
267,     3,       16,      P19,    6,       6,       12,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
268,     3,       16,      P19,    6,       6,       12,      4,       B,      L,      1,       70.5862952516774, 134.163704473726,  114.425288568388,  0.1061205156201      
269,     3,       16,      P19,    6,       8,       12,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
270,     3,       16,      P19,    6,       8,       12,      6,       B,      L,      1,       80.2984805762186, 133.682172001769,  180.042941574417,  NaN                  
271,     3,       16,      P19,    7,       2,       12,      7,       A,      L,      1,       69.7543427082897, 136.330703536875,  117.467955946199,  0.101412621455245    
272,     3,       16,      P19,    7,       2,       12,      8,       B,      L,      1,       70.6426502557693, 141.439598157557,  122.095249140679,  0.104001876434827    
273,     3,       16,      P19,    7,       4,       12,      9,       A,      L,      1,       68.0258336759413, 136.273186688553,  116.468470604599,  0.106476968193304    
274,     3,       16,      P19,    7,       4,       12,      10,      B,      L,      1,       69.2475694776768, 133.98832805589,   114.300650977716,  0.105847726226745    
275,     3,       16,      P19,    7,       6,       12,      11,      A,      L,      1,       72.0056798590927, 130.673345438111,  111.499665651015,  0.103084299930621    
276,     3,       16,      P19,    7,       6,       12,      12,      B,      L,      1,       73.1013959533446, 128.818200616844,  109.676881119528,  0.102910319878043    
277,     3,       16,      P19,    7,       8,       12,      13,      A,      L,      1,       81.9399857195735, 194.567521648031,  172.231588406924,  0.120085662586594    
278,     3,       16,      P19,    7,       8,       12,      14,      B,      L,      1,       83.8284046076662, 128.396009937304,  191.310474251545,  NaN                  
279,     3,       16,      P19,    8,       2,       12,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
280,     3,       16,      P19,    8,       2,       12,      16,      B,      L,      1,       75.6554458394476, 133.602261947092,  114.768753128778,  0.101255423754377    
281,     3,       16,      P19,    8,       4,       12,      17,      A,      L,      1,       70.1774010369892, 133.685190783818,  114.428161127765,  0.103532417505661    
282,     3,       16,      P19,    8,       4,       12,      18,      B,      L,      1,       72.2621075993835, 128.062349692272,  108.764975259908,  0.103749324905182    
283,     3,       16,      P19,    8,       6,       12,      19,      A,      L,      1,       76.5644638259286, 130.464047717781,  111.526281968113,  0.101815944890687    
284,     3,       16,      P19,    8,       6,       12,      20,      B,      L,      1,       80.0563316465742, 130.15273954211,   175.786475651955,  NaN                  
285,     3,       16,      P19,    8,       8,       12,      21,      A,      D,      1,       90.5796482546662, 168.779936972474,  227.967428367589,  NaN                  
286,     3,       16,      P19,    NaN,     NaN,     13,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
287,     3,       16,      P19,    3,       8,       13,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
288,     3,       16,      P19,    3,       8,       13,      2,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
289,     3,       16,      P19,    4,       2,       13,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
290,     3,       16,      P19,    4,       2,       13,      4,       B,      L,      1,       66.9009516283862, 141.651822971423,  122.657376905935,  0.102120677771444    
291,     3,       16,      P19,    4,       4,       13,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
292,     3,       16,      P19,    4,       4,       13,      6,       B,      L,      1,       65.2451532475944, 157.0279228832,    117.344945221823,  0.213349342265466    
293,     3,       16,      P19,    4,       6,       13,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
294,     3,       16,      P19,    4,       6,       13,      8,       B,      L,      1,       68.9149489776116, 135.634498320593,  115.852552072942,  0.106354549718554    
295,     3,       16,      P19,    4,       8,       13,      9,       A,      L,      1,       81.4127865070409, 123.479442362735,  104.178667464303,  0.103767606980819    
296,     3,       16,      P19,    4,       8,       13,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
297,     3,       16,      P19,    5,       2,       13,      11,      A,      L,      1,       67.9556240871309, 162.412651347748,  123.704944834158,  0.208105948997796    
298,     3,       16,      P19,    5,       2,       13,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
299,     3,       16,      P19,    5,       4,       13,      13,      A,      L,      1,       66.1729603100809, 160.308017386253,  186.861753984769,  NaN                  
300,     3,       16,      P19,    5,       4,       13,      14,      B,      L,      1,       66.6231935450914, 138.491203300028,  117.255573709424,  0.114170051562391    
301,     3,       16,      P19,    5,       6,       13,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
302,     3,       16,      P19,    5,       6,       13,      16,      B,      L,      1,       69.6968249753122, 138.255216738261,  118.123158089254,  0.108236874457026    
303,     3,       16,      P19,    5,       8,       13,      17,      A,      L,      1,       80.8989880954925, 130.325751317556,  110.557630639682,  0.106280218698248    
304,     3,       16,      P19,    5,       8,       13,      18,      B,      L,      1,       81.2419605399712, 135.451168490251,  116.21281560581,   0.103432004755064    
305,     3,       16,      P19,    6,       2,       13,      19,      A,      L,      1,       68.4547939348088, 138.678552828132,  119.402662371594,  0.103633819658804    
306,     3,       16,      P19,    6,       2,       13,      20,      B,      L,      1,       68.9956417073107, 137.778422812259,  118.334323952924,  0.104538165910402    
307,     3,       16,      P19,    NaN,     NaN,     13,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
308,     3,       16,      P19,    1,       2,       14,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
309,     3,       16,      P19,    1,       2,       14,      1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
310,     3,       16,      P19,    1,       4,       14,      2,       A,      L,      1,       84.695678169666,  138.62668628526,   125.908030201379,  0.0683798714187157   
311,     3,       16,      P19,    1,       4,       14,      3,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
312,     3,       16,      P19,    1,       6,       14,      4,       A,      L,      1,       103.196318162938, 117.288001005389,  98.6443351616175,  0.100234762600923    
313,     3,       16,      P19,    1,       6,       14,      5,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
314,     3,       16,      P19,    1,       8,       14,      6,       B,      D,      1,       149.04751563459,  -3387.93507938926, 171.421119872152,  NaN                  
315,     3,       16,      P19,    2,       2,       14,      7,       A,      L,      1,       79.3280003391552, 141.092950631806,  181.936845761495,  NaN                  
316,     3,       16,      P19,    2,       2,       14,      8,       B,      L,      1,       74.8542933423132, 145.811886562251,  126.559839342647,  0.103505630212925    
317,     3,       16,      P19,    2,       4,       14,      9,       A,      L,      1,       71.9480241654472, 163.242772665774,  123.79209540776,   0.212100415365665    
318,     3,       16,      P19,    2,       4,       14,      10,      B,      L,      1,       69.9263379092468, 210.574483610916,  120.280248002937,  NaN                  
319,     3,       16,      P19,    2,       6,       14,      11,      A,      L,      1,       77.2425043627975, 135.51953999879,   116.853720945849,  0.10035386587603     
320,     3,       16,      P19,    2,       6,       14,      12,      B,      L,      1,       73.8190322936329, 136.442170636143,  117.370718587155,  0.10253468843542     
321,     3,       16,      P19,    2,       8,       14,      13,      A,      L,      1,       104.420466501471, 109.513424013223,  91.6931443661159,  0.0958079550919714   
322,     3,       16,      P19,    2,       8,       14,      14,      B,      L,      1,       94.2200802747643, 140.958717944574,  119.177329159918,  0.117104240777719    
323,     3,       16,      P19,    3,       2,       14,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
324,     3,       16,      P19,    3,       2,       14,      16,      B,      L,      1,       68.6655186034425, 144.667980711862,  125.512918667849,  0.102984204537702    
325,     3,       16,      P19,    3,       4,       14,      17,      A,      L,      1,       66.5052302544522, 141.850838378365,  122.817038959545,  0.10233225493989     
326,     3,       16,      P19,    3,       4,       14,      18,      B,      L,      1,       65.9282710303866, 140.280752981456,  120.399020419726,  0.106891035278118    
327,     3,       16,      P19,    3,       6,       14,      19,      A,      L,      1,       70.9554536336488, 138.993827948659,  188.02256470864,   NaN                  
328,     3,       16,      P19,    3,       6,       14,      20,      B,      L,      1,       70.0229914645434, 138.83892966666,   119.104897643681,  0.106096946360099    
329,     3,       16,      P19,    NaN,     NaN,     14,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
330,     3,       16,      P19,    NaN,     NaN,     15,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
331,     3,       16,      P19,    3,       5,       15,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
332,     3,       16,      P19,    3,       5,       15,      2,       B,      L,      1,       67.4898013503075, 138.203236748965,  118.634280499784,  0.1052094421999      
333,     3,       16,      P19,    3,       3,       15,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
334,     3,       16,      P19,    3,       3,       15,      4,       B,      L,      1,       66.9976392094503, 217.598936687366,  122.283784222281,  NaN                  
335,     3,       16,      P19,    3,       1,       15,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
336,     3,       16,      P19,    3,       1,       15,      6,       B,      L,      1,       76.8289977215973, 159.046961133448,  140.880866433134,  0.0976671758081408   
337,     3,       16,      P19,    2,       7,       15,      7,       A,      L,      1,       87.9838735350964, 124.847035000662,  107.145850069063,  0.0951676609225755   
338,     3,       16,      P19,    2,       7,       15,      8,       B,      L,      1,       81.9318554821873, 137.24799880344,   119.905082986953,  0.0932414828843419   
339,     3,       16,      P19,    2,       5,       15,      9,       A,      L,      1,       73.2287942489109, 139.284479694865,  120.768305166016,  0.0995493254239182   
340,     3,       16,      P19,    2,       5,       15,      10,      B,      L,      1,       71.4424874642557, 211.475962894247,  118.699000607935,  NaN                  
341,     3,       16,      P19,    2,       3,       15,      11,      A,      L,      1,       73.9342689827724, 143.561003079113,  124.798573112247,  0.100873279391755    
342,     3,       16,      P19,    2,       3,       15,      12,      B,      L,      1,       70.8063014048843, 210.31573404199,   124.75669175364,   NaN                  
343,     3,       16,      P19,    2,       1,       15,      13,      A,      L,      1,       91.5184424171936, 144.081982969557,  122.532835872378,  0.115855629554723    
344,     3,       16,      P19,    2,       1,       15,      14,      B,      L,      1,       84.8787450734096, 144.785825998612,  119.174107207033,  0.137697412857951    
345,     3,       16,      P19,    1,       7,       15,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
346,     3,       16,      P19,    1,       7,       15,      16,      B,      L,      1,       106.400505679297, 107.828160307526,  106.916260435798,  0.00490268748241111  
347,     3,       16,      P19,    1,       5,       15,      17,      A,      L,      1,       86.2644076808679, 144.137459668617,  125.436698218024,  0.100541728228999    
348,     3,       16,      P19,    1,       5,       15,      18,      B,      L,      1,       79.9817541081007, 136.048618362854,  116.587692412504,  0.104628634141667    
349,     3,       16,      P19,    1,       3,       15,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
350,     3,       16,      P19,    1,       3,       15,      20,      B,      L,      1,       124.555832934207, 40.4677880950706,  -4.32232407348509, 0.240807054669654    
351,     3,       16,      P19,    1,       1,       15,      21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
