# bicep3, run08 optical efficiency results, 20161114
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
71,      3,       14,      P3,     3,       1,       3,       5,       A,      L,      1,       119.322895178197, NaN,               78.1985599648499,  NaN                  
72,      3,       14,      P3,     3,       1,       3,       6,       B,      L,      1,       94.3425911017897, 162.314920142946,  149.908096245061,  0.0646188744681505   
73,      3,       14,      P3,     2,       7,       3,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
74,      3,       14,      P3,     2,       7,       3,       8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
75,      3,       14,      P3,     2,       5,       3,       9,       A,      L,      1,       119.31821075678,  NaN,               178.850939876154,  NaN                  
76,      3,       14,      P3,     2,       5,       3,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
77,      3,       14,      P3,     2,       3,       3,       11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
78,      3,       14,      P3,     2,       3,       3,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
79,      3,       14,      P3,     2,       1,       3,       13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
80,      3,       14,      P3,     2,       1,       3,       14,      B,      L,      1,       117.736688957714, 170.367545478648,  104.995076120561,  NaN                  
81,      3,       14,      P3,     1,       7,       3,       15,      A,      L,      1,       113.011970246899, NaN,               NaN,               NaN                  
82,      3,       14,      P3,     1,       7,       3,       16,      B,      L,      1,       98.4702669167508, NaN,               NaN,               NaN                  
83,      3,       14,      P3,     1,       5,       3,       17,      A,      L,      1,       91.3012175338034, NaN,               120.364661002589,  NaN                  
84,      3,       14,      P3,     1,       5,       3,       18,      B,      L,      1,       87.7059269060821, NaN,               NaN,               NaN                  
85,      3,       14,      P3,     1,       3,       3,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
86,      3,       14,      P3,     1,       3,       3,       20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
87,      3,       14,      P3,     1,       1,       3,       21,      A,      D,      1,       144.837330094977, 125.129612099916,  125.760803014995,  NaN                  
88,      3,       14,      P3,     NaN,     NaN,     4,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
89,      3,       14,      P3,     6,       1,       4,       1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
90,      3,       14,      P3,     6,       1,       4,       2,       B,      L,      1,       126.604316253139, NaN,               23.9333054563196,  NaN                  
91,      3,       14,      P3,     5,       7,       4,       3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
92,      3,       14,      P3,     5,       7,       4,       4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
93,      3,       14,      P3,     5,       5,       4,       5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
94,      3,       14,      P3,     5,       5,       4,       6,       B,      L,      1,       58.326434874383,  88.3098000448664,  78.0198455530674,  0.0535935129781199   
95,      3,       14,      P3,     5,       3,       4,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
96,      3,       14,      P3,     5,       3,       4,       8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
97,      3,       14,      P3,     5,       1,       4,       9,       A,      L,      1,       86.7938680599568, 83.8868046572138,  74.2823816949945,  0.0500230362615585   
98,      3,       14,      P3,     5,       1,       4,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
99,      3,       14,      P3,     4,       7,       4,       11,      A,      L,      1,       88.5688188646547, 114.742470180938,  115.384316832728,  NaN                  
100,     3,       14,      P3,     4,       7,       4,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
101,     3,       14,      P3,     4,       5,       4,       13,      A,      L,      1,       79.1963856123028, 125.853981749435,  114.717485055748,  0.0580025869462828   
102,     3,       14,      P3,     4,       5,       4,       14,      B,      L,      1,       77.6122456198688, 123.116421174635,  111.404549259455,  0.0609993328915669   
103,     3,       14,      P3,     4,       3,       4,       15,      A,      L,      1,       79.0782821379504, 127.226016121535,  117.779635672959,  0.0491998981696638   
104,     3,       14,      P3,     4,       3,       4,       16,      B,      L,      1,       77.9836281082166, 121.974940505706,  111.296352238799,  0.0556176472234764   
105,     3,       14,      P3,     4,       1,       4,       17,      A,      L,      1,       107.53717412844,  110.461768250614,  100.452516993363,  0.0521315169648471   
106,     3,       14,      P3,     4,       1,       4,       18,      B,      L,      1,       106.409611862776, 124.868502384346,  115.928805980214,  0.0465609187715234   
107,     3,       14,      P3,     3,       7,       4,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
108,     3,       14,      P3,     3,       7,       4,       20,      B,      L,      1,       82.2044303295592, 163.400161835672,  100.422949999067,  NaN                  
109,     3,       14,      P3,     NaN,     NaN,     4,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
110,     3,       14,      P3,     8,       7,       5,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
111,     3,       14,      P3,     8,       7,       5,       1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
112,     3,       14,      P3,     8,       5,       5,       2,       A,      L,      1,       124.4209496347,   78.0957572933706,  51.1195925679465,  0.140500857944917    
113,     3,       14,      P3,     8,       5,       5,       3,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
114,     3,       14,      P3,     8,       3,       5,       4,       A,      L,      1,       136.538168664615, 85.5864292317542,  118.259812687273,  NaN                  
115,     3,       14,      P3,     8,       3,       5,       5,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
116,     3,       14,      P3,     8,       1,       5,       6,       B,      D,      1,       NaN,              NaN,               NaN,               NaN                  
117,     3,       14,      P3,     7,       7,       5,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
118,     3,       14,      P3,     7,       7,       5,       8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
119,     3,       14,      P3,     7,       5,       5,       9,       A,      L,      1,       84.5348088719894, 112.248034444568,  95.5740559095997,  0.0868436382029581   
120,     3,       14,      P3,     7,       5,       5,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
121,     3,       14,      P3,     7,       3,       5,       11,      A,      L,      1,       74.1324260832261, 83.8070923586844,  100.168340790445,  NaN                  
122,     3,       14,      P3,     7,       3,       5,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
123,     3,       14,      P3,     7,       1,       5,       13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
124,     3,       14,      P3,     7,       1,       5,       14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
125,     3,       14,      P3,     6,       7,       5,       15,      A,      L,      1,       75.5881496803942, 145.026563943296,  133.749379557783,  0.0587353353412179   
126,     3,       14,      P3,     6,       7,       5,       16,      B,      L,      1,       77.0438058118249, 87.0950983443016,  100.05072669461,   NaN                  
127,     3,       14,      P3,     6,       5,       5,       17,      A,      L,      1,       66.4258356284185, 100.427160435257,  91.5366534869536,  0.0463047236890808   
128,     3,       14,      P3,     6,       5,       5,       18,      B,      L,      1,       67.06619066114,   98.5035343343558,  88.6105727606749,  0.0515258415295879   
129,     3,       14,      P3,     6,       3,       5,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
130,     3,       14,      P3,     6,       3,       5,       20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
131,     3,       14,      P3,     NaN,     NaN,     5,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
132,     3,       15,      P6,     NaN,     NaN,     6,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
133,     3,       15,      P6,     6,       4,       6,       1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
134,     3,       15,      P6,     6,       4,       6,       2,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
135,     3,       15,      P6,     6,       6,       6,       3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
136,     3,       15,      P6,     6,       6,       6,       4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
137,     3,       15,      P6,     6,       8,       6,       5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
138,     3,       15,      P6,     6,       8,       6,       6,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
139,     3,       15,      P6,     7,       2,       6,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
140,     3,       15,      P6,     7,       2,       6,       8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
141,     3,       15,      P6,     7,       4,       6,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
142,     3,       15,      P6,     7,       4,       6,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
143,     3,       15,      P6,     7,       6,       6,       11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
144,     3,       15,      P6,     7,       6,       6,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
145,     3,       15,      P6,     7,       8,       6,       13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
146,     3,       15,      P6,     7,       8,       6,       14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
147,     3,       15,      P6,     8,       2,       6,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
148,     3,       15,      P6,     8,       2,       6,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
149,     3,       15,      P6,     8,       4,       6,       17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
150,     3,       15,      P6,     8,       4,       6,       18,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
151,     3,       15,      P6,     8,       6,       6,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
152,     3,       15,      P6,     8,       6,       6,       20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
153,     3,       15,      P6,     8,       8,       6,       21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
154,     3,       15,      P6,     NaN,     NaN,     7,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
155,     3,       15,      P6,     3,       8,       7,       1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
156,     3,       15,      P6,     3,       8,       7,       2,       B,      L,      1,       68.3295802478195, 118.99797278525,   164.501115428769,  NaN                  
157,     3,       15,      P6,     4,       2,       7,       3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
158,     3,       15,      P6,     4,       2,       7,       4,       B,      L,      1,       66.7531840101851, 97.4485759368892,  83.0534874411348,  0.0749744192487205   
159,     3,       15,      P6,     4,       4,       7,       5,       A,      L,      1,       63.6066470199751, 103.781098029494,  90.1464298938919,  0.0710138965395931   
160,     3,       15,      P6,     4,       4,       7,       6,       B,      L,      1,       64.6150535018879, 93.6356040578551,  79.2542027385954,  0.074903131871144    
161,     3,       15,      P6,     4,       6,       7,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
162,     3,       15,      P6,     4,       6,       7,       8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
163,     3,       15,      P6,     4,       8,       7,       9,       A,      L,      1,       68.1425455252134, 114.717228451808,  100.301774641992,  0.0750804885927887   
164,     3,       15,      P6,     4,       8,       7,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
165,     3,       15,      P6,     5,       2,       7,       11,      A,      L,      1,       65.4336799105894, 104.25324290954,   90.4241922575699,  0.07202630547901     
166,     3,       15,      P6,     5,       2,       7,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
167,     3,       15,      P6,     5,       4,       7,       13,      A,      L,      1,       64.264713853702,  95.43646152365,    81.4087390884123,  0.0730610543501963   
168,     3,       15,      P6,     5,       4,       7,       14,      B,      L,      1,       63.4568245396689, 102.479802163343,  88.150757706278,   0.0746304398805474   
169,     3,       15,      P6,     5,       6,       7,       15,      A,      L,      1,       64.8965753227126, 99.0187571037357,  85.1806916564781,  0.0720732575377998   
170,     3,       15,      P6,     5,       6,       7,       16,      B,      L,      1,       65.0591517028412, 103.149554450223,  88.9548737100883,  0.0739306288548681   
171,     3,       15,      P6,     5,       8,       7,       17,      A,      L,      1,       67.5485081173123, 120.407570068633,  106.24277608862,   0.0737749686458983   
172,     3,       15,      P6,     5,       8,       7,       18,      B,      L,      1,       68.1825205154747, 120.745115447532,  106.141065327182,  0.076062761043491    
173,     3,       15,      P6,     6,       2,       7,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
174,     3,       15,      P6,     6,       2,       7,       20,      B,      L,      1,       68.8895288591278, 91.5520809422509,  77.2711718948475,  0.0743797346218925   
175,     3,       15,      P6,     NaN,     NaN,     7,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
176,     3,       15,      P6,     1,       2,       8,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
177,     3,       15,      P6,     1,       2,       8,       1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
178,     3,       15,      P6,     1,       4,       8,       2,       A,      L,      1,       65.2322918183475, 99.5717114665898,  85.685882011732,   0.0723220284107173   
179,     3,       15,      P6,     1,       4,       8,       3,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
180,     3,       15,      P6,     1,       6,       8,       4,       A,      L,      1,       68.6618808611835, 106.714443209582,  91.8036167044158,  0.0776605547144066   
181,     3,       15,      P6,     1,       6,       8,       5,       B,      L,      1,       67.7240805126877, 106.110725116465,  90.3240621807326,  0.0822222027902717   
182,     3,       15,      P6,     1,       8,       8,       6,       B,      D,      1,       74.0726136250758, 113.405457100181,  98.5916882022571,  0.0771550463433545   
183,     3,       15,      P6,     2,       2,       8,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
184,     3,       15,      P6,     2,       2,       8,       8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
185,     3,       15,      P6,     2,       4,       8,       9,       A,      L,      1,       63.9050701451465, 102.143409085699,  87.3092522167554,  0.0772612336924152   
186,     3,       15,      P6,     2,       4,       8,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
187,     3,       15,      P6,     2,       6,       8,       11,      A,      L,      1,       67.7438233403683, 99.3168392911396,  85.010908189696,   0.0745100578200184   
188,     3,       15,      P6,     2,       6,       8,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
189,     3,       15,      P6,     2,       8,       8,       13,      A,      L,      1,       71.593083299437,  109.086124127749,  94.6064170210551,  0.0754151411806971   
190,     3,       15,      P6,     2,       8,       8,       14,      B,      L,      1,       70.6083382262598, 111.596131015878,  96.6610884947677,  0.0777866797974504   
191,     3,       15,      P6,     3,       2,       8,       15,      A,      L,      1,       64.9698018968417, 100.177097001552,  86.0630562682695,  0.0735106288191809   
192,     3,       15,      P6,     3,       2,       8,       16,      B,      L,      1,       64.7164158979718, 99.9625086181275,  85.8837699834542,  0.0733267637222572   
193,     3,       15,      P6,     3,       4,       8,       17,      A,      L,      1,       63.7800513641622, 99.9577293426637,  85.8873958803857,  0.0732829867826979   
194,     3,       15,      P6,     3,       4,       8,       18,      B,      L,      1,       62.941023115093,  109.816847822201,  95.6230928868219,  0.0739258069551015   
195,     3,       15,      P6,     3,       6,       8,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
196,     3,       15,      P6,     3,       6,       8,       20,      B,      L,      1,       65.4769729416114, 99.5919102605356,  85.669549456005,   0.07251229585693     
197,     3,       15,      P6,     NaN,     NaN,     8,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
198,     3,       15,      P6,     NaN,     NaN,     9,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
199,     3,       15,      P6,     3,       5,       9,       1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
200,     3,       15,      P6,     3,       5,       9,       2,       B,      L,      1,       63.4118137956288, 101.381269905301,  86.2406295111494,  0.0788575020528744   
201,     3,       15,      P6,     3,       3,       9,       3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
202,     3,       15,      P6,     3,       3,       9,       4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
203,     3,       15,      P6,     3,       1,       9,       5,       A,      L,      1,       68.5667425796161, 105.172072941678,  90.3027192775682,  0.0774445503339041   
204,     3,       15,      P6,     3,       1,       9,       6,       B,      L,      1,       69.6571140488605, 92.9468153652595,  77.3753263681006,  0.081101505193536    
205,     3,       15,      P6,     2,       7,       9,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
206,     3,       15,      P6,     2,       7,       9,       8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
207,     3,       15,      P6,     2,       5,       9,       9,       A,      L,      1,       64.9643266123788, 104.33931114529,   91.2874274160492,  0.0679785610897952   
208,     3,       15,      P6,     2,       5,       9,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
209,     3,       15,      P6,     2,       3,       9,       11,      A,      L,      1,       63.8324373863529, 101.965997795336,  86.8516698653964,  0.078720457968437    
210,     3,       15,      P6,     2,       3,       9,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
211,     3,       15,      P6,     2,       1,       9,       13,      A,      L,      1,       69.1177029476372, 105.967954350257,  89.5585622403589,  0.0854655839057177   
212,     3,       15,      P6,     2,       1,       9,       14,      B,      L,      1,       68.7930231191184, 102.569205782719,  87.6065215277116,  0.0779306471614991   
213,     3,       15,      P6,     1,       7,       9,       15,      A,      L,      1,       72.8930945579017, 108.692244403763,  94.3298728057343,  0.0748040187397325   
214,     3,       15,      P6,     1,       7,       9,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
215,     3,       15,      P6,     1,       5,       9,       17,      A,      L,      1,       66.7963086340673, 108.681996413167,  93.3293255538219,  0.0799618273924243   
216,     3,       15,      P6,     1,       5,       9,       18,      B,      L,      1,       65.9756019443436, 108.983750062141,  93.1022488120981,  0.0827161523439715   
217,     3,       15,      P6,     1,       3,       9,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
218,     3,       15,      P6,     1,       3,       9,       20,      B,      L,      1,       65.2170482777242, 99.3257131291046,  83.494186727309,   0.0824558666760188   
219,     3,       15,      P6,     1,       1,       9,       21,      A,      D,      1,       68.2388283785555, 108.327184231636,  108.012030279819,  0.00164142683238209  
220,     3,       15,      P6,     NaN,     NaN,     10,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
221,     3,       15,      P6,     6,       1,       10,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
222,     3,       15,      P6,     6,       1,       10,      2,       B,      L,      1,       72.1971595088497, 100.481260961701,  84.7754479012312,  0.0818011096899482   
223,     3,       15,      P6,     5,       7,       10,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
224,     3,       15,      P6,     5,       7,       10,      4,       B,      L,      1,       67.966279309322,  105.286548978335,  90.7807412587688,  0.075551081872741    
225,     3,       15,      P6,     5,       5,       10,      5,       A,      L,      1,       63.9947911629989, 104.976258046721,  91.2894024300838,  0.0712857063366515   
226,     3,       15,      P6,     5,       5,       10,      6,       B,      L,      1,       64.6175076876148, 106.442820152077,  92.698968995447,   0.0715825581074459   
227,     3,       15,      P6,     5,       3,       10,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
228,     3,       15,      P6,     5,       3,       10,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
229,     3,       15,      P6,     5,       1,       10,      9,       A,      L,      1,       70.6388540296747, 104.874952409001,  90.7684690430448,  0.0734712675310219   
230,     3,       15,      P6,     5,       1,       10,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
231,     3,       15,      P6,     4,       7,       10,      11,      A,      L,      1,       67.5773901422618, 103.400576598774,  89.2433171934638,  0.0737357260693216   
232,     3,       15,      P6,     4,       7,       10,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
233,     3,       15,      P6,     4,       5,       10,      13,      A,      L,      1,       63.6659856198213, 109.882120388174,  96.3460878508316,  0.0705001694653245   
234,     3,       15,      P6,     4,       5,       10,      14,      B,      L,      1,       63.5320207631208, 105.578925321248,  91.2204661048289,  0.074783641752181    
235,     3,       15,      P6,     4,       3,       10,      15,      A,      L,      1,       64.0721159898815, 105.052496396526,  91.3009556617978,  0.0716226079933781   
236,     3,       15,      P6,     4,       3,       10,      16,      B,      L,      1,       64.5145497403924, 101.951859047669,  87.6113601968958,  0.0746900981811123   
237,     3,       15,      P6,     4,       1,       10,      17,      A,      L,      1,       70.4749694215482, 95.4627844962456,  81.2982040762148,  0.0737738563543269   
238,     3,       15,      P6,     4,       1,       10,      18,      B,      L,      1,       71.108178517368,  94.2458639465882,  79.3384901223224,  0.0776425720013844   
239,     3,       15,      P6,     3,       7,       10,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
240,     3,       15,      P6,     3,       7,       10,      20,      B,      L,      1,       67.1675569551742, 114.18687345897,   99.0294365663905,  0.0789449838155171   
241,     3,       15,      P6,     NaN,     NaN,     10,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
242,     3,       15,      P6,     8,       7,       11,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
243,     3,       15,      P6,     8,       7,       11,      1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
244,     3,       15,      P6,     8,       5,       11,      2,       A,      L,      1,       69.5688365931381, 110.941169548461,  95.7973077262895,  0.0788742803238085   
245,     3,       15,      P6,     8,       5,       11,      3,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
246,     3,       15,      P6,     8,       3,       11,      4,       A,      L,      1,       67.9506494227342, 107.041147043754,  90.8450383165992,  0.0843547329539312   
247,     3,       15,      P6,     8,       3,       11,      5,       B,      L,      1,       69.8674361535838, 110.862102666673,  95.0174724042079,  0.0825241159503382   
248,     3,       15,      P6,     8,       1,       11,      6,       B,      D,      1,       75.0872255392759, 109.180892001255,  92.9951950540879,  0.0843005049331608   
249,     3,       15,      P6,     7,       7,       11,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
250,     3,       15,      P6,     7,       7,       11,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
251,     3,       15,      P6,     7,       5,       11,      9,       A,      L,      1,       67.9650500853263, 106.274219260251,  91.5782054329502,  0.0765417386838598   
252,     3,       15,      P6,     7,       5,       11,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
253,     3,       15,      P6,     7,       3,       11,      11,      A,      L,      1,       68.1326651646619, 96.4844477399925,  82.5470018056926,  0.0725908642411453   
254,     3,       15,      P6,     7,       3,       11,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
255,     3,       15,      P6,     7,       1,       11,      13,      A,      L,      1,       71.2999433817372, 105.308265599791,  90.0049400882372,  0.0797048203726746   
256,     3,       15,      P6,     7,       1,       11,      14,      B,      L,      1,       71.9255781835864, 102.718212075217,  86.9317810901762,  0.0822209947137551   
257,     3,       15,      P6,     6,       7,       11,      15,      A,      L,      1,       67.7799846163499, 111.437972147484,  96.8110575225052,  0.0761818470051001   
258,     3,       15,      P6,     6,       7,       11,      16,      B,      L,      1,       68.4377515812284, 109.066084900062,  94.1162894103938,  0.0778635181753531   
259,     3,       15,      P6,     6,       5,       11,      17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
260,     3,       15,      P6,     6,       5,       11,      18,      B,      L,      1,       66.1437618534827, 107.760278069957,  93.4270271299918,  0.0746523486456494   
261,     3,       15,      P6,     6,       3,       11,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
262,     3,       15,      P6,     6,       3,       11,      20,      B,      L,      1,       66.8191416284038, 97.3010774843514,  82.7826857452989,  0.0756166236408985   
263,     3,       15,      P6,     NaN,     NaN,     11,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
264,     3,       16,      P19,    NaN,     NaN,     12,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
265,     3,       16,      P19,    6,       4,       12,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
266,     3,       16,      P19,    6,       4,       12,      2,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
267,     3,       16,      P19,    6,       6,       12,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
268,     3,       16,      P19,    6,       6,       12,      4,       B,      L,      1,       71.0166973054714, 137.275886580513,  120.314036341431,  0.0883429699952219   
269,     3,       16,      P19,    6,       8,       12,      5,       A,      L,      1,       81.9095060438967, 201.033840040455,  115.139678209525,  NaN                  
270,     3,       16,      P19,    6,       8,       12,      6,       B,      L,      1,       80.8626806892634, 136.510454568444,  120.181106094378,  0.0850486899690939   
271,     3,       16,      P19,    7,       2,       12,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
272,     3,       16,      P19,    7,       2,       12,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
273,     3,       16,      P19,    7,       4,       12,      9,       A,      L,      1,       68.3995368194262, 139.096484691903,  121.317345411643,  0.0925996837513573   
274,     3,       16,      P19,    7,       4,       12,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
275,     3,       16,      P19,    7,       6,       12,      11,      A,      L,      1,       72.4830728453745, 133.337597025382,  116.295175833902,  0.0887626103722892   
276,     3,       16,      P19,    7,       6,       12,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
277,     3,       16,      P19,    7,       8,       12,      13,      A,      L,      1,       82.7605190076857, 198.617160688078,  112.619935275942,  NaN                  
278,     3,       16,      P19,    7,       8,       12,      14,      B,      L,      1,       84.5317509480812, 130.817951037077,  113.502342350884,  0.0901854619072565   
279,     3,       16,      P19,    8,       2,       12,      15,      A,      L,      1,       73.3863107401634, 141.240480210539,  123.519883139942,  0.0922947764093589   
280,     3,       16,      P19,    8,       2,       12,      16,      B,      L,      1,       76.3112089929091, 135.624082012867,  118.179888759516,  0.0908551731945323   
281,     3,       16,      P19,    8,       4,       12,      17,      A,      L,      1,       70.6049763495556, 136.432340402906,  119.059092517543,  0.0904856660696006   
282,     3,       16,      P19,    8,       4,       12,      18,      B,      L,      1,       72.5634519540853, 130.948021421044,  113.549029069447,  0.0906197518312308   
283,     3,       16,      P19,    8,       6,       12,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
284,     3,       16,      P19,    8,       6,       12,      20,      B,      L,      1,       80.7629985540924, 132.555763582296,  115.428104160355,  0.0892065594892715   
285,     3,       16,      P19,    8,       8,       12,      21,      A,      D,      1,       91.3311530086937, NaN,               200.545403677025,  NaN                  
286,     3,       16,      P19,    NaN,     NaN,     13,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
287,     3,       16,      P19,    3,       8,       13,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
288,     3,       16,      P19,    3,       8,       13,      2,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
289,     3,       16,      P19,    4,       2,       13,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
290,     3,       16,      P19,    4,       2,       13,      4,       B,      L,      1,       67.28851038716,   144.421392510151,  127.661481096035,  0.0872912052818561   
291,     3,       16,      P19,    4,       4,       13,      5,       A,      L,      1,       65.3474566010949, 141.897754009857,  125.150802883622,  0.0872237037824745   
292,     3,       16,      P19,    4,       4,       13,      6,       B,      L,      1,       65.3588749935514, 140.239127395555,  122.870253851617,  0.0904628830413437   
293,     3,       16,      P19,    4,       6,       13,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
294,     3,       16,      P19,    4,       6,       13,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
