Date_________JDUT, , ,R.A._(a-app), DEC_(a-app),
************************************************
$$SOE
2459580.043750000, , ,   280.94772,   -23.05604,
2459580.044444445, , ,   280.94849,   -23.05599,
2459580.045138889, , ,   280.94926,   -23.05593,
2459580.045833333, , ,   280.95002,   -23.05588,
2459580.046527778, , ,   280.95079,   -23.05583,
2459580.047222222, , ,   280.95156,   -23.05577,
2459580.047916667, , ,   280.95233,   -23.05572,
2459580.048611111, , ,   280.95309,   -23.05566,
2459580.049305555, , ,   280.95386,   -23.05561,
2459580.050000000, , ,   280.95463,   -23.05556,
2459580.050694444, , ,   280.95539,   -23.05550,
2459580.051388889, , ,   280.95616,   -23.05545,
2459580.052083333, , ,   280.95693,   -23.05540,
2459580.052777778, , ,   280.95770,   -23.05534,
2459580.053472222, , ,   280.95846,   -23.05529,
2459580.054166667, , ,   280.95923,   -23.05524,
2459580.054861111, , ,   280.96000,   -23.05518,
2459580.055555556, , ,   280.96077,   -23.05513,
2459580.056250000, , ,   280.96153,   -23.05508,
2459580.056944444, , ,   280.96230,   -23.05502,
2459580.057638889, , ,   280.96307,   -23.05497,
2459580.058333333, , ,   280.96384,   -23.05492,
2459580.059027778, , ,   280.96460,   -23.05486,
2459580.059722222, , ,   280.96537,   -23.05481,
2459580.060416667, , ,   280.96614,   -23.05475,
2459580.061111111, , ,   280.96690,   -23.05470,
2459580.061805556, , ,   280.96767,   -23.05465,
2459580.062500000, , ,   280.96844,   -23.05459,
2459580.063194444, , ,   280.96921,   -23.05454,
2459580.063888889, , ,   280.96997,   -23.05449,
2459580.064583333, , ,   280.97074,   -23.05443,
2459580.065277778, , ,   280.97151,   -23.05438,
2459580.065972222, , ,   280.97228,   -23.05433,
2459580.066666667, , ,   280.97304,   -23.05427,
2459580.067361111, , ,   280.97381,   -23.05422,
2459580.068055556, , ,   280.97458,   -23.05417,
2459580.068750000, , ,   280.97535,   -23.05411,
2459580.069444444, , ,   280.97611,   -23.05406,
2459580.070138889, , ,   280.97688,   -23.05400,
2459580.070833333, , ,   280.97765,   -23.05395,
2459580.071527778, , ,   280.97841,   -23.05390,
2459580.072222222, , ,   280.97918,   -23.05384,
2459580.072916667, , ,   280.97995,   -23.05379,
2459580.073611111, , ,   280.98072,   -23.05374,
2459580.074305556, , ,   280.98148,   -23.05368,
2459580.075000000, , ,   280.98225,   -23.05363,
2459580.075694445, , ,   280.98302,   -23.05358,
2459580.076388889, , ,   280.98379,   -23.05352,
2459580.077083333, , ,   280.98455,   -23.05347,
2459580.077777778, , ,   280.98532,   -23.05341,
2459580.078472222, , ,   280.98609,   -23.05336,
2459580.079166667, , ,   280.98685,   -23.05331,
2459580.079861111, , ,   280.98762,   -23.05325,
2459580.080555555, , ,   280.98839,   -23.05320,
2459580.081250000, , ,   280.98916,   -23.05315,
2459580.081944444, , ,   280.98992,   -23.05309,
2459580.082638889, , ,   280.99069,   -23.05304,
2459580.083333333, , ,   280.99146,   -23.05299,
2459580.084027778, , ,   280.99223,   -23.05293,
2459580.084722222, , ,   280.99299,   -23.05288,
2459580.085416667, , ,   280.99376,   -23.05282,
2459580.086111111, , ,   280.99453,   -23.05277,
2459580.086805556, , ,   280.99529,   -23.05272,
2459580.087500000, , ,   280.99606,   -23.05266,
2459580.088194444, , ,   280.99683,   -23.05261,
2459580.088888889, , ,   280.99760,   -23.05256,
2459580.089583333, , ,   280.99836,   -23.05250,
2459580.090277778, , ,   280.99913,   -23.05245,
2459580.090972222, , ,   280.99990,   -23.05239,
2459580.091666667, , ,   281.00067,   -23.05234,
2459580.092361111, , ,   281.00143,   -23.05229,
2459580.093055556, , ,   281.00220,   -23.05223,
2459580.093750000, , ,   281.00297,   -23.05218,
2459580.094444444, , ,   281.00373,   -23.05213,
2459580.095138889, , ,   281.00450,   -23.05207,
2459580.095833333, , ,   281.00527,   -23.05202,
2459580.096527778, , ,   281.00604,   -23.05197,
2459580.097222222, , ,   281.00680,   -23.05191,
2459580.097916667, , ,   281.00757,   -23.05186,
2459580.098611111, , ,   281.00834,   -23.05180,
2459580.099305556, , ,   281.00911,   -23.05175,
2459580.100000000, , ,   281.00987,   -23.05170,
2459580.100694444, , ,   281.01064,   -23.05164,
2459580.101388889, , ,   281.01141,   -23.05159,
2459580.102083333, , ,   281.01217,   -23.05154,
2459580.102777778, , ,   281.01294,   -23.05148,
2459580.103472222, , ,   281.01371,   -23.05143,
2459580.104166667, , ,   281.01448,   -23.05137,
2459580.104861111, , ,   281.01524,   -23.05132,
2459580.105555556, , ,   281.01601,   -23.05127,
2459580.106250000, , ,   281.01678,   -23.05121,
2459580.106944445, , ,   281.01755,   -23.05116,
2459580.107638889, , ,   281.01831,   -23.05110,
2459580.108333333, , ,   281.01908,   -23.05105,
2459580.109027778, , ,   281.01985,   -23.05100,
2459580.109722222, , ,   281.02061,   -23.05094,
2459580.110416667, , ,   281.02138,   -23.05089,
2459580.111111111, , ,   281.02215,   -23.05084,
2459580.111805555, , ,   281.02292,   -23.05078,
2459580.112500000, , ,   281.02368,   -23.05073,
2459580.113194444, , ,   281.02445,   -23.05067,
2459580.113888889, , ,   281.02522,   -23.05062,
2459580.114583333, , ,   281.02599,   -23.05057,
2459580.115277778, , ,   281.02675,   -23.05051,
2459580.115972222, , ,   281.02752,   -23.05046,
2459580.116666667, , ,   281.02829,   -23.05040,
2459580.117361111, , ,   281.02905,   -23.05035,
2459580.118055556, , ,   281.02982,   -23.05030,
2459580.118750000, , ,   281.03059,   -23.05024,
2459580.119444444, , ,   281.03136,   -23.05019,
2459580.120138889, , ,   281.03212,   -23.05014,
2459580.120833333, , ,   281.03289,   -23.05008,
2459580.121527778, , ,   281.03366,   -23.05003,
2459580.122222222, , ,   281.03443,   -23.04997,
2459580.122916667, , ,   281.03519,   -23.04992,
2459580.123611111, , ,   281.03596,   -23.04987,
2459580.124305556, , ,   281.03673,   -23.04981,
2459580.125000000, , ,   281.03749,   -23.04976,
2459580.125694444, , ,   281.03826,   -23.04970,
2459580.126388889, , ,   281.03903,   -23.04965,
2459580.127083333, , ,   281.03980,   -23.04960,
2459580.127777778, , ,   281.04056,   -23.04954,
2459580.128472222, , ,   281.04133,   -23.04949,
2459580.129166667, , ,   281.04210,   -23.04943,
2459580.129861111, , ,   281.04287,   -23.04938,
2459580.130555556, , ,   281.04363,   -23.04933,
2459580.131250000, , ,   281.04440,   -23.04927,
2459580.131944444, , ,   281.04517,   -23.04922,
2459580.132638889, , ,   281.04593,   -23.04917,
2459580.133333333, , ,   281.04670,   -23.04911,
2459580.134027778, , ,   281.04747,   -23.04906,
2459580.134722222, , ,   281.04824,   -23.04900,
2459580.135416667, , ,   281.04900,   -23.04895,
2459580.136111111, , ,   281.04977,   -23.04890,
2459580.136805556, , ,   281.05054,   -23.04884,
2459580.137500000, , ,   281.05131,   -23.04879,
2459580.138194445, , ,   281.05207,   -23.04873,
2459580.138888889, , ,   281.05284,   -23.04868,
2459580.139583333, , ,   281.05361,   -23.04863,
2459580.140277778, , ,   281.05437,   -23.04857,
2459580.140972222, , ,   281.05514,   -23.04852,
2459580.141666667, , ,   281.05591,   -23.04846,
2459580.142361111, , ,   281.05668,   -23.04841,
2459580.143055555, , ,   281.05744,   -23.04836,
2459580.143750000, , ,   281.05821,   -23.04830,
2459580.144444444, , ,   281.05898,   -23.04825,
2459580.145138889, , ,   281.05974,   -23.04819,
2459580.145833333, , ,   281.06051,   -23.04814,
2459580.146527778, , ,   281.06128,   -23.04809,
2459580.147222222, , ,   281.06205,   -23.04803,
2459580.147916667, , ,   281.06281,   -23.04798,
2459580.148611111, , ,   281.06358,   -23.04792,
2459580.149305556, , ,   281.06435,   -23.04787,
2459580.150000000, , ,   281.06512,   -23.04782,
2459580.150694444, , ,   281.06588,   -23.04776,
2459580.151388889, , ,   281.06665,   -23.04771,
2459580.152083333, , ,   281.06742,   -23.04765,
2459580.152777778, , ,   281.06818,   -23.04760,
2459580.153472222, , ,   281.06895,   -23.04755,
2459580.154166667, , ,   281.06972,   -23.04749,
2459580.154861111, , ,   281.07049,   -23.04744,
2459580.155555556, , ,   281.07125,   -23.04738,
2459580.156250000, , ,   281.07202,   -23.04733,
2459580.156944444, , ,   281.07279,   -23.04728,
2459580.157638889, , ,   281.07356,   -23.04722,
2459580.158333333, , ,   281.07432,   -23.04717,
2459580.159027778, , ,   281.07509,   -23.04711,
2459580.159722222, , ,   281.07586,   -23.04706,
2459580.160416667, , ,   281.07662,   -23.04700,
2459580.161111111, , ,   281.07739,   -23.04695,
2459580.161805556, , ,   281.07816,   -23.04690,
2459580.162500000, , ,   281.07893,   -23.04684,
2459580.163194444, , ,   281.07969,   -23.04679,
2459580.163888889, , ,   281.08046,   -23.04673,
2459580.164583333, , ,   281.08123,   -23.04668,
2459580.165277778, , ,   281.08199,   -23.04663,
2459580.165972222, , ,   281.08276,   -23.04657,
2459580.166666667, , ,   281.08353,   -23.04652,
2459580.167361111, , ,   281.08430,   -23.04646,
2459580.168055556, , ,   281.08506,   -23.04641,
2459580.168750000, , ,   281.08583,   -23.04636,
2459580.169444445, , ,   281.08660,   -23.04630,
2459580.170138889, , ,   281.08737,   -23.04625,
2459580.170833333, , ,   281.08813,   -23.04619,
2459580.171527778, , ,   281.08890,   -23.04614,
2459580.172222222, , ,   281.08967,   -23.04608,
2459580.172916667, , ,   281.09043,   -23.04603,
2459580.173611111, , ,   281.09120,   -23.04598,
2459580.174305555, , ,   281.09197,   -23.04592,
2459580.175000000, , ,   281.09274,   -23.04587,
2459580.175694444, , ,   281.09350,   -23.04581,
2459580.176388889, , ,   281.09427,   -23.04576,
2459580.177083333, , ,   281.09504,   -23.04571,
2459580.177777778, , ,   281.09580,   -23.04565,
2459580.178472222, , ,   281.09657,   -23.04560,
2459580.179166667, , ,   281.09734,   -23.04554,
2459580.179861111, , ,   281.09811,   -23.04549,
2459580.180555556, , ,   281.09887,   -23.04543,
2459580.181250000, , ,   281.09964,   -23.04538,
2459580.181944444, , ,   281.10041,   -23.04533,
2459580.182638889, , ,   281.10118,   -23.04527,
2459580.183333333, , ,   281.10194,   -23.04522,
2459580.184027778, , ,   281.10271,   -23.04516,
2459580.184722222, , ,   281.10348,   -23.04511,
2459580.185416667, , ,   281.10424,   -23.04506,
2459580.186111111, , ,   281.10501,   -23.04500,
2459580.186805556, , ,   281.10578,   -23.04495,
2459580.187500000, , ,   281.10655,   -23.04489,
2459580.188194444, , ,   281.10731,   -23.04484,
2459580.188888889, , ,   281.10808,   -23.04478,
2459580.189583333, , ,   281.10885,   -23.04473,
2459580.190277778, , ,   281.10961,   -23.04468,
2459580.190972222, , ,   281.11038,   -23.04462,
2459580.191666667, , ,   281.11115,   -23.04457,
2459580.192361111, , ,   281.11192,   -23.04451,
2459580.193055556, , ,   281.11268,   -23.04446,
2459580.193750000, , ,   281.11345,   -23.04440,
2459580.194444444, , ,   281.11422,   -23.04435,
2459580.195138889, , ,   281.11498,   -23.04430,
2459580.195833333, , ,   281.11575,   -23.04424,
2459580.196527778, , ,   281.11652,   -23.04419,
2459580.197222222, , ,   281.11729,   -23.04413,
2459580.197916667, , ,   281.11805,   -23.04408,
2459580.198611111, , ,   281.11882,   -23.04402,
2459580.199305556, , ,   281.11959,   -23.04397,
2459580.200000000, , ,   281.12036,   -23.04392,
2459580.200694445, , ,   281.12112,   -23.04386,
2459580.201388889, , ,   281.12189,   -23.04381,
2459580.202083333, , ,   281.12266,   -23.04375,
2459580.202777778, , ,   281.12342,   -23.04370,
2459580.203472222, , ,   281.12419,   -23.04364,
2459580.204166667, , ,   281.12496,   -23.04359,
2459580.204861111, , ,   281.12573,   -23.04354,
2459580.205555555, , ,   281.12649,   -23.04348,
2459580.206250000, , ,   281.12726,   -23.04343,
2459580.206944444, , ,   281.12803,   -23.04337,
2459580.207638889, , ,   281.12879,   -23.04332,
2459580.208333333, , ,   281.12956,   -23.04326,
2459580.209027778, , ,   281.13033,   -23.04321,
2459580.209722222, , ,   281.13110,   -23.04316,
2459580.210416667, , ,   281.13186,   -23.04310,
2459580.211111111, , ,   281.13263,   -23.04305,
2459580.211805556, , ,   281.13340,   -23.04299,
2459580.212500000, , ,   281.13416,   -23.04294,
2459580.213194444, , ,   281.13493,   -23.04288,
2459580.213888889, , ,   281.13570,   -23.04283,
2459580.214583333, , ,   281.13647,   -23.04277,
2459580.215277778, , ,   281.13723,   -23.04272,
2459580.215972222, , ,   281.13800,   -23.04267,
2459580.216666667, , ,   281.13877,   -23.04261,
2459580.217361111, , ,   281.13953,   -23.04256,
2459580.218055556, , ,   281.14030,   -23.04250,
2459580.218750000, , ,   281.14107,   -23.04245,
2459580.219444444, , ,   281.14184,   -23.04239,
2459580.220138889, , ,   281.14260,   -23.04234,
2459580.220833333, , ,   281.14337,   -23.04229,
2459580.221527778, , ,   281.14414,   -23.04223,
2459580.222222222, , ,   281.14491,   -23.04218,
2459580.222916667, , ,   281.14567,   -23.04212,
2459580.223611111, , ,   281.14644,   -23.04207,
2459580.224305556, , ,   281.14721,   -23.04201,
2459580.225000000, , ,   281.14797,   -23.04196,
2459580.225694444, , ,   281.14874,   -23.04190,
2459580.226388889, , ,   281.14951,   -23.04185,
2459580.227083333, , ,   281.15028,   -23.04180,
2459580.227777778, , ,   281.15104,   -23.04174,
2459580.228472222, , ,   281.15181,   -23.04169,
2459580.229166667, , ,   281.15258,   -23.04163,
2459580.229861111, , ,   281.15334,   -23.04158,
2459580.230555556, , ,   281.15411,   -23.04152,
2459580.231250000, , ,   281.15488,   -23.04147,
2459580.231944445, , ,   281.15565,   -23.04141,
2459580.232638889, , ,   281.15641,   -23.04136,
2459580.233333333, , ,   281.15718,   -23.04131,
2459580.234027778, , ,   281.15795,   -23.04125,
2459580.234722222, , ,   281.15871,   -23.04120,
2459580.235416667, , ,   281.15948,   -23.04114,
2459580.236111111, , ,   281.16025,   -23.04109,
2459580.236805555, , ,   281.16102,   -23.04103,
2459580.237500000, , ,   281.16178,   -23.04098,
2459580.238194444, , ,   281.16255,   -23.04092,
2459580.238888889, , ,   281.16332,   -23.04087,
2459580.239583333, , ,   281.16408,   -23.04081,
2459580.240277778, , ,   281.16485,   -23.04076,
2459580.240972222, , ,   281.16562,   -23.04071,
2459580.241666667, , ,   281.16639,   -23.04065,
2459580.242361111, , ,   281.16715,   -23.04060,
2459580.243055556, , ,   281.16792,   -23.04054,
2459580.243750000, , ,   281.16869,   -23.04049,
2459580.244444444, , ,   281.16945,   -23.04043,
2459580.245138889, , ,   281.17022,   -23.04038,
2459580.245833333, , ,   281.17099,   -23.04032,
2459580.246527778, , ,   281.17176,   -23.04027,
2459580.247222222, , ,   281.17252,   -23.04022,
2459580.247916667, , ,   281.17329,   -23.04016,
2459580.248611111, , ,   281.17406,   -23.04011,
2459580.249305556, , ,   281.17482,   -23.04005,
2459580.250000000, , ,   281.17559,   -23.04000,
2459580.250694444, , ,   281.17636,   -23.03994,
2459580.251388889, , ,   281.17713,   -23.03989,
2459580.252083333, , ,   281.17789,   -23.03983,
2459580.252777778, , ,   281.17866,   -23.03978,
2459580.253472222, , ,   281.17943,   -23.03972,
2459580.254166667, , ,   281.18019,   -23.03967,
2459580.254861111, , ,   281.18096,   -23.03961,
2459580.255555556, , ,   281.18173,   -23.03956,
2459580.256250000, , ,   281.18250,   -23.03951,
2459580.256944444, , ,   281.18326,   -23.03945,
2459580.257638889, , ,   281.18403,   -23.03940,
2459580.258333333, , ,   281.18480,   -23.03934,
2459580.259027778, , ,   281.18556,   -23.03929,
2459580.259722222, , ,   281.18633,   -23.03923,
2459580.260416667, , ,   281.18710,   -23.03918,
2459580.261111111, , ,   281.18787,   -23.03912,
2459580.261805556, , ,   281.18863,   -23.03907,
2459580.262500000, , ,   281.18940,   -23.03901,
2459580.263194445, , ,   281.19017,   -23.03896,
2459580.263888889, , ,   281.19093,   -23.03890,
2459580.264583333, , ,   281.19170,   -23.03885,
2459580.265277778, , ,   281.19247,   -23.03880,
2459580.265972222, , ,   281.19324,   -23.03874,
2459580.266666667, , ,   281.19400,   -23.03869,
2459580.267361111, , ,   281.19477,   -23.03863,
2459580.268055555, , ,   281.19554,   -23.03858,
2459580.268750000, , ,   281.19630,   -23.03852,
2459580.269444444, , ,   281.19707,   -23.03847,
2459580.270138889, , ,   281.19784,   -23.03841,
2459580.270833333, , ,   281.19861,   -23.03836,
2459580.271527778, , ,   281.19937,   -23.03830,
2459580.272222222, , ,   281.20014,   -23.03825,
2459580.272916667, , ,   281.20091,   -23.03819,
2459580.273611111, , ,   281.20167,   -23.03814,
2459580.274305556, , ,   281.20244,   -23.03808,
2459580.275000000, , ,   281.20321,   -23.03803,
2459580.275694444, , ,   281.20398,   -23.03798,
2459580.276388889, , ,   281.20474,   -23.03792,
2459580.277083333, , ,   281.20551,   -23.03787,
2459580.277777778, , ,   281.20628,   -23.03781,
2459580.278472222, , ,   281.20704,   -23.03776,
2459580.279166667, , ,   281.20781,   -23.03770,
2459580.279861111, , ,   281.20858,   -23.03765,
2459580.280555556, , ,   281.20935,   -23.03759,
2459580.281250000, , ,   281.21011,   -23.03754,
2459580.281944444, , ,   281.21088,   -23.03748,
2459580.282638889, , ,   281.21165,   -23.03743,
2459580.283333333, , ,   281.21241,   -23.03737,
2459580.284027778, , ,   281.21318,   -23.03732,
2459580.284722222, , ,   281.21395,   -23.03726,
2459580.285416667, , ,   281.21472,   -23.03721,
2459580.286111111, , ,   281.21548,   -23.03715,
2459580.286805556, , ,   281.21625,   -23.03710,
2459580.287500000, , ,   281.21702,   -23.03705,
2459580.288194444, , ,   281.21778,   -23.03699,
2459580.288888889, , ,   281.21855,   -23.03694,
2459580.289583333, , ,   281.21932,   -23.03688,
2459580.290277778, , ,   281.22009,   -23.03683,
2459580.290972222, , ,   281.22085,   -23.03677,
2459580.291666667, , ,   281.22162,   -23.03672,
2459580.292361111, , ,   281.22239,   -23.03666,
2459580.293055556, , ,   281.22315,   -23.03661,
2459580.293750000, , ,   281.22392,   -23.03655,
