Date_________JDUT, , ,Azi_(a-app), Elev_(a-app),
************************************************
$$SOE
2459596.393055555,*, , 267.167616,    20.806678,
2459596.393750000,*, , 266.917678,    20.806513,
2459596.394444444,*, , 266.667739,    20.806348,
2459596.395138889,*, , 266.417801,    20.806183,
2459596.395833333,*, , 266.167862,    20.806018,
2459596.396527778,*, , 265.917924,    20.805853,
2459596.397222222,*, , 265.667986,    20.805688,
2459596.397916667,*, , 265.418048,    20.805523,
2459596.398611111,*, , 265.168109,    20.805358,
2459596.399305556,*, , 264.918171,    20.805193,
2459596.400000000,*, , 264.668233,    20.805028,
2459596.400694444,*, , 264.418295,    20.804863,
2459596.401388889,*, , 264.168357,    20.804698,
2459596.402083333,*, , 263.918419,    20.804533,
2459596.402777778,*, , 263.668482,    20.804368,
2459596.403472222,*, , 263.418544,    20.804203,
2459596.404166667,*, , 263.168606,    20.804038,
2459596.404861111,*, , 262.918668,    20.803873,
2459596.405555556,*, , 262.668730,    20.803708,
2459596.406250000,*, , 262.418793,    20.803543,
2459596.406944444,*, , 262.168855,    20.803378,
2459596.407638889,*, , 261.918918,    20.803214,
2459596.408333333,*, , 261.668980,    20.803049,
2459596.409027778,*, , 261.419043,    20.802884,
2459596.409722222,*, , 261.169105,    20.802719,
2459596.410416667,*, , 260.919168,    20.802554,
2459596.411111111,*, , 260.669231,    20.802390,
2459596.411805556,*, , 260.419294,    20.802225,
2459596.412500000,*, , 260.169356,    20.802060,
2459596.413194444,*, , 259.919419,    20.801895,
2459596.413888889,*, , 259.669482,    20.801731,
2459596.414583333,*, , 259.419545,    20.801566,
2459596.415277778,*, , 259.169608,    20.801401,
2459596.415972222,*, , 258.919671,    20.801237,
2459596.416666667,*, , 258.669734,    20.801072,
2459596.417361111,*, , 258.419797,    20.800907,
2459596.418055556,*, , 258.169860,    20.800743,
2459596.418750000,*, , 257.919924,    20.800578,
2459596.419444445,*, , 257.669987,    20.800414,
2459596.420138889,*, , 257.420050,    20.800249,
2459596.420833333,*, , 257.170114,    20.800085,
2459596.421527778,*, , 256.920177,    20.799920,
2459596.422222222,*, , 256.670240,    20.799756,
2459596.422916667,*, , 256.420304,    20.799592,
2459596.423611111,*, , 256.170368,    20.799427,
2459596.424305555,*, , 255.920431,    20.799263,
2459596.425000000,*, , 255.670495,    20.799099,
2459596.425694444,*, , 255.420559,    20.798934,
2459596.426388889,*, , 255.170622,    20.798770,
2459596.427083333,*, , 254.920686,    20.798606,
2459596.427777778,*, , 254.670750,    20.798442,
2459596.428472222,*, , 254.420814,    20.798277,
2459596.429166667,*, , 254.170878,    20.798113,
2459596.429861111,*, , 253.920942,    20.797949,
2459596.430555556,*, , 253.671006,    20.797785,
2459596.431250000,*, , 253.421070,    20.797621,
2459596.431944444,*, , 253.171134,    20.797457,
2459596.432638889,*, , 252.921198,    20.797293,
2459596.433333333,*, , 252.671262,    20.797129,
2459596.434027778,*, , 252.421327,    20.796965,
2459596.434722222,*, , 252.171391,    20.796801,
2459596.435416667,*, , 251.921455,    20.796638,
2459596.436111111,*, , 251.671520,    20.796474,
2459596.436805556,*, , 251.421584,    20.796310,
2459596.437500000,*, , 251.171649,    20.796146,
2459596.438194444,*, , 250.921713,    20.795983,
2459596.438888889,*, , 250.671778,    20.795819,
2459596.439583333,*, , 250.421842,    20.795655,
2459596.440277778,*, , 250.171907,    20.795492,
2459596.440972222,*, , 249.921972,    20.795328,
2459596.441666667,*, , 249.672036,    20.795165,
2459596.442361111,*, , 249.422101,    20.795002,
2459596.443055556,*, , 249.172166,    20.794838,
2459596.443750000,*, , 248.922231,    20.794675,
2459596.444444444,*, , 248.672296,    20.794511,
2459596.445138889,*, , 248.422361,    20.794348,
2459596.445833333,*, , 248.172426,    20.794185,
2459596.446527778,*, , 247.922491,    20.794022,
2459596.447222222,*, , 247.672556,    20.793859,
2459596.447916667,*, , 247.422621,    20.793696,
2459596.448611111,*, , 247.172687,    20.793533,
2459596.449305556,*, , 246.922752,    20.793370,
2459596.450000000,*, , 246.672817,    20.793207,
2459596.450694445,*, , 246.422883,    20.793044,
2459596.451388889,*, , 246.172948,    20.792881,
2459596.452083333,*, , 245.923013,    20.792718,
2459596.452777778,*, , 245.673079,    20.792556,
2459596.453472222,*, , 245.423144,    20.792393,
2459596.454166667,*, , 245.173210,    20.792230,
2459596.454861111,*, , 244.923276,    20.792068,
2459596.455555555,*, , 244.673341,    20.791905,
2459596.456250000,*, , 244.423407,    20.791743,
2459596.456944444,*, , 244.173473,    20.791580,
2459596.457638889,*, , 243.923538,    20.791418,
2459596.458333333,*, , 243.673604,    20.791256,
2459596.459027778,*, , 243.423670,    20.791093,
2459596.459722222,*, , 243.173736,    20.790931,
2459596.460416667,*, , 242.923802,    20.790769,
2459596.461111111,*, , 242.673868,    20.790607,
2459596.461805556,*, , 242.423934,    20.790445,
2459596.462500000,*, , 242.174000,    20.790283,
2459596.463194444,*, , 241.924066,    20.790121,
2459596.463888889,*, , 241.674132,    20.789959,
2459596.464583333,*, , 241.424199,    20.789797,
2459596.465277778,*, , 241.174265,    20.789635,
2459596.465972222,*, , 240.924331,    20.789474,
2459596.466666667,*, , 240.674398,    20.789312,
2459596.467361111,*, , 240.424464,    20.789151,
2459596.468055556,*, , 240.174530,    20.788989,
2459596.468750000,*, , 239.924597,    20.788828,
2459596.469444444,*, , 239.674663,    20.788666,
2459596.470138889,*, , 239.424730,    20.788505,
2459596.470833333,*, , 239.174797,    20.788344,
2459596.471527778,*, , 238.924863,    20.788182,
2459596.472222222,*, , 238.674930,    20.788021,
2459596.472916667,*, , 238.424997,    20.787860,
2459596.473611111,*, , 238.175063,    20.787699,
2459596.474305556,*, , 237.925130,    20.787538,
2459596.475000000,*, , 237.675197,    20.787377,
2459596.475694444,*, , 237.425264,    20.787217,
2459596.476388889,*, , 237.175331,    20.787056,
2459596.477083333,*, , 236.925398,    20.786895,
2459596.477777778,*, , 236.675465,    20.786735,
2459596.478472222,*, , 236.425532,    20.786574,
2459596.479166667,*, , 236.175599,    20.786414,
2459596.479861111,*, , 235.925666,    20.786253,
2459596.480555556,*, , 235.675733,    20.786093,
2459596.481250000,*, , 235.425801,    20.785933,
2459596.481944445,*, , 235.175868,    20.785772,
2459596.482638889,*, , 234.925935,    20.785612,
2459596.483333333,*, , 234.676002,    20.785452,
2459596.484027778,*, , 234.426070,    20.785292,
2459596.484722222,*, , 234.176137,    20.785132,
2459596.485416667,*, , 233.926205,    20.784973,
2459596.486111111,*, , 233.676272,    20.784813,
2459596.486805555,*, , 233.426340,    20.784653,
2459596.487500000,*, , 233.176407,    20.784494,
2459596.488194444,*, , 232.926475,    20.784334,
2459596.488888889,*, , 232.676542,    20.784175,
2459596.489583333,*, , 232.426610,    20.784015,
2459596.490277778,*, , 232.176678,    20.783856,
2459596.490972222,*, , 231.926746,    20.783697,
2459596.491666667,*, , 231.676813,    20.783538,
2459596.492361111,*, , 231.426881,    20.783378,
2459596.493055556,*, , 231.176949,    20.783219,
2459596.493750000,*, , 230.927017,    20.783061,
2459596.494444444,*, , 230.677085,    20.782902,
2459596.495138889,*, , 230.427153,    20.782743,
2459596.495833333,*, , 230.177221,    20.782584,
2459596.496527778,*, , 229.927289,    20.782426,
2459596.497222222,*, , 229.677357,    20.782267,
2459596.497916667,*, , 229.427425,    20.782109,
2459596.498611111,*, , 229.177493,    20.781950,
2459596.499305556,*, , 228.927562,    20.781792,
2459596.500000000,*, , 228.677630,    20.781634,
2459596.500694444,*, , 228.427698,    20.781476,
2459596.501388889,*, , 228.177766,    20.781318,
2459596.502083333,*, , 227.927835,    20.781160,
2459596.502777778,*, , 227.677903,    20.781002,
2459596.503472222,*, , 227.427972,    20.780844,
2459596.504166667,*, , 227.178040,    20.780686,
2459596.504861111,*, , 226.928108,    20.780529,
2459596.505555556,*, , 226.678177,    20.780371,
2459596.506250000,*, , 226.428246,    20.780214,
2459596.506944444,*, , 226.178314,    20.780057,
2459596.507638889,*, , 225.928383,    20.779899,
2459596.508333333,*, , 225.678451,    20.779742,
2459596.509027778,*, , 225.428520,    20.779585,
2459596.509722222,*, , 225.178589,    20.779428,
2459596.510416667,*, , 224.928658,    20.779271,
2459596.511111111,*, , 224.678726,    20.779114,
2459596.511805556,*, , 224.428795,    20.778958,
2459596.512500000,*, , 224.178864,    20.778801,
2459596.513194445,*, , 223.928933,    20.778644,
2459596.513888889,*, , 223.679002,    20.778488,
2459596.514583333,*, , 223.429071,    20.778332,
2459596.515277778,*, , 223.179140,    20.778175,
2459596.515972222,*, , 222.929209,    20.778019,
2459596.516666667,*, , 222.679278,    20.777863,
2459596.517361111,*, , 222.429347,    20.777707,
2459596.518055555,*, , 222.179416,    20.777551,
2459596.518750000,*, , 221.929485,    20.777395,
2459596.519444444,*, , 221.679555,    20.777240,
2459596.520138889,*, , 221.429624,    20.777084,
2459596.520833333,*, , 221.179693,    20.776928,
2459596.521527778,*, , 220.929762,    20.776773,
2459596.522222222,*, , 220.679832,    20.776618,
2459596.522916667,*, , 220.429901,    20.776462,
2459596.523611111,*, , 220.179970,    20.776307,
2459596.524305556,*, , 219.930040,    20.776152,
2459596.525000000,*, , 219.680109,    20.775997,
2459596.525694444,*, , 219.430179,    20.775842,
2459596.526388889,*, , 219.180248,    20.775687,
2459596.527083333,*, , 218.930318,    20.775533,
2459596.527777778,*, , 218.680387,    20.775378,
2459596.528472222,*, , 218.430457,    20.775224,
2459596.529166667,*, , 218.180527,    20.775069,
2459596.529861111,*, , 217.930596,    20.774915,
2459596.530555556,*, , 217.680666,    20.774761,
2459596.531250000,*, , 217.430736,    20.774607,
2459596.531944444,*, , 217.180805,    20.774453,
2459596.532638889,*, , 216.930875,    20.774299,
2459596.533333333,*, , 216.680945,    20.774145,
2459596.534027778,*, , 216.431015,    20.773992,
2459596.534722222,*, , 216.181085,    20.773838,
2459596.535416667,*, , 215.931155,    20.773684,
2459596.536111111,*, , 215.681225,    20.773531,
2459596.536805556,*, , 215.431294,    20.773378,
2459596.537500000,*, , 215.181364,    20.773225,
2459596.538194444,*, , 214.931434,    20.773072,
2459596.538888889,*, , 214.681504,    20.772919,
2459596.539583333,*, , 214.431575,    20.772766,
2459596.540277778,*, , 214.181645,    20.772613,
2459596.540972222,*, , 213.931715,    20.772460,
2459596.541666667,*, , 213.681785,    20.772308,
2459596.542361111,*, , 213.431855,    20.772155,
2459596.543055556,*, , 213.181925,    20.772003,
2459596.543750000,*, , 212.931995,    20.771851,
2459596.544444445,*, , 212.682066,    20.771699,
2459596.545138889,*, , 212.432136,    20.771547,
2459596.545833333,*, , 212.182206,    20.771395,
2459596.546527778,*, , 211.932276,    20.771243,
2459596.547222222,*, , 211.682347,    20.771091,
2459596.547916667,*, , 211.432417,    20.770940,
2459596.548611111,*, , 211.182488,    20.770788,
2459596.549305555,*, , 210.932558,    20.770637,
2459596.550000000,*, , 210.682628,    20.770486,
2459596.550694444,*, , 210.432699,    20.770334,
2459596.551388889,*, , 210.182769,    20.770183,
2459596.552083333,*, , 209.932840,    20.770032,
2459596.552777778,*, , 209.682910,    20.769882,
2459596.553472222,*, , 209.432981,    20.769731,
2459596.554166667,*, , 209.183052,    20.769580,
2459596.554861111,*, , 208.933122,    20.769430,
2459596.555555556,*, , 208.683193,    20.769279,
2459596.556250000,*, , 208.433263,    20.769129,
2459596.556944444,*, , 208.183334,    20.768979,
2459596.557638889,*, , 207.933405,    20.768829,
2459596.558333333,*, , 207.683476,    20.768679,
2459596.559027778,*, , 207.433546,    20.768529,
2459596.559722222,*, , 207.183617,    20.768379,
2459596.560416667,*, , 206.933688,    20.768230,
2459596.561111111,*, , 206.683759,    20.768080,
2459596.561805556,*, , 206.433829,    20.767931,
2459596.562500000,*, , 206.183900,    20.767782,
2459596.563194444,*, , 205.933971,    20.767633,
2459596.563888889,*, , 205.684042,    20.767483,
2459596.564583333,*, , 205.434113,    20.767335,
2459596.565277778,*, , 205.184184,    20.767186,
2459596.565972222,*, , 204.934255,    20.767037,
2459596.566666667,*, , 204.684326,    20.766888,
2459596.567361111,*, , 204.434397,    20.766740,
2459596.568055556,*, , 204.184468,    20.766592,
2459596.568750000,*, , 203.934539,    20.766443,
2459596.569444444,*, , 203.684610,    20.766295,
2459596.570138889,*, , 203.434681,    20.766147,
2459596.570833333,*, , 203.184752,    20.765999,
2459596.571527778,*, , 202.934823,    20.765852,
2459596.572222222,*, , 202.684894,    20.765704,
2459596.572916667,*, , 202.434965,    20.765556,
2459596.573611111,*, , 202.185036,    20.765409,
2459596.574305556,*, , 201.935108,    20.765262,
2459596.575000000,*, , 201.685179,    20.765114,
2459596.575694445,*, , 201.435250,    20.764967,
2459596.576388889,*, , 201.185321,    20.764820,
2459596.577083333,*, , 200.935393,    20.764674,
2459596.577777778,*, , 200.685464,    20.764527,
2459596.578472222,*, , 200.435535,    20.764380,
2459596.579166667,*, , 200.185606,    20.764234,
2459596.579861111,*, , 199.935678,    20.764087,
2459596.580555555,*, , 199.685749,    20.763941,
2459596.581250000,*, , 199.435820,    20.763795,
2459596.581944444,*, , 199.185892,    20.763649,
2459596.582638889,*, , 198.935963,    20.763503,
2459596.583333333,*, , 198.686034,    20.763357,
2459596.584027778,*, , 198.436106,    20.763212,
2459596.584722222,*, , 198.186177,    20.763066,
2459596.585416667,*, , 197.936249,    20.762921,
2459596.586111111,*, , 197.686320,    20.762776,
2459596.586805556,*, , 197.436392,    20.762630,
2459596.587500000,*, , 197.186463,    20.762485,
2459596.588194444,*, , 196.936534,    20.762340,
2459596.588888889,*, , 196.686606,    20.762196,
2459596.589583333,*, , 196.436677,    20.762051,
2459596.590277778,*, , 196.186749,    20.761906,
2459596.590972222,*, , 195.936821,    20.761762,
2459596.591666667,*, , 195.686892,    20.761618,
2459596.592361111,*, , 195.436964,    20.761473,
2459596.593055556,*, , 195.187035,    20.761329,
2459596.593750000,*, , 194.937107,    20.761185,
2459596.594444444,*, , 194.687178,    20.761042,
2459596.595138889,*, , 194.437250,    20.760898,
2459596.595833333,*, , 194.187322,    20.760754,
2459596.596527778,*, , 193.937393,    20.760611,
2459596.597222222,*, , 193.687465,    20.760467,
2459596.597916667,*, , 193.437537,    20.760324,
2459596.598611111,*, , 193.187608,    20.760181,
2459596.599305556,*, , 192.937680,    20.760038,
2459596.600000000,*, , 192.687752,    20.759895,
2459596.600694444,*, , 192.437823,    20.759753,
2459596.601388889,*, , 192.187895,    20.759610,
2459596.602083333,*, , 191.937967,    20.759468,
2459596.602777778,*, , 191.688038,    20.759325,
2459596.603472222,*, , 191.438110,    20.759183,
2459596.604166667,*, , 191.188182,    20.759041,
2459596.604861111,*, , 190.938254,    20.758899,
2459596.605555556,*, , 190.688325,    20.758757,
2459596.606250000,*, , 190.438397,    20.758615,
2459596.606944445,*, , 190.188469,    20.758474,
2459596.607638889,*, , 189.938541,    20.758332,
2459596.608333333,*, , 189.688612,    20.758191,
2459596.609027778,*, , 189.438684,    20.758050,
2459596.609722222,*, , 189.188756,    20.757909,
2459596.610416667,*, , 188.938828,    20.757768,
2459596.611111111,*, , 188.688900,    20.757627,
2459596.611805555,*, , 188.438971,    20.757486,
2459596.612500000,*, , 188.189043,    20.757345,
2459596.613194444,*, , 187.939115,    20.757205,
2459596.613888889,*, , 187.689187,    20.757065,
2459596.614583333,*, , 187.439259,    20.756924,
2459596.615277778,*, , 187.189331,    20.756784,
2459596.615972222,*, , 186.939403,    20.756644,
2459596.616666667,*, , 186.689474,    20.756504,
2459596.617361111,*, , 186.439546,    20.756365,
2459596.618055556,*, , 186.189618,    20.756225,
2459596.618750000,*, , 185.939690,    20.756086,
2459596.619444444,*, , 185.689762,    20.755946,
2459596.620138889,*, , 185.439834,    20.755807,
2459596.620833333,*, , 185.189906,    20.755668,
2459596.621527778,*, , 184.939978,    20.755529,
2459596.622222222,*, , 184.690049,    20.755390,
2459596.622916667,*, , 184.440121,    20.755251,
2459596.623611111,*, , 184.190193,    20.755113,
2459596.624305556,*, , 183.940265,    20.754974,
2459596.625000000,*, , 183.690337,    20.754836,
2459596.625694444,*, , 183.440409,    20.754698,
2459596.626388889,*, , 183.190481,    20.754560,
2459596.627083333,*, , 182.940553,    20.754422,
2459596.627777778,*, , 182.690625,    20.754284,
2459596.628472222,*, , 182.440697,    20.754146,
2459596.629166667,*, , 182.190768,    20.754009,
2459596.629861111,*, , 181.940840,    20.753871,
2459596.630555556,*, , 181.690912,    20.753734,
2459596.631250000,*, , 181.440984,    20.753597,
2459596.631944444,*, , 181.191056,    20.753460,
2459596.632638889,*, , 180.941128,    20.753323,
2459596.633333333,*, , 180.691200,    20.753186,
2459596.634027778,*, , 180.441272,    20.753049,
2459596.634722222,*, , 180.191344,    20.752913,
2459596.635416667,*,t, 179.941416,    20.752776,
2459596.636111111,*, , 179.691488,    20.752640,
2459596.636805556,*, , 179.441560,    20.752504,
2459596.637500000,*, , 179.191631,    20.752368,
2459596.638194445,*, , 178.941703,    20.752232,
2459596.638888889,*, , 178.691775,    20.752096,
2459596.639583333,*, , 178.441847,    20.751960,
2459596.640277778,*, , 178.191919,    20.751825,
2459596.640972222,*, , 177.941991,    20.751689,
2459596.641666667,*, , 177.692063,    20.751554,
2459596.642361111,*, , 177.442135,    20.751419,
2459596.643055555,*, , 177.192207,    20.751284,
2459596.643750000,*, , 176.942278,    20.751149,
2459596.644444444,*, , 176.692350,    20.751014,
2459596.645138889,*, , 176.442422,    20.750880,
2459596.645833333,*, , 176.192494,    20.750745,
2459596.646527778,*, , 175.942566,    20.750611,
2459596.647222222,*, , 175.692638,    20.750476,
2459596.647916667,*, , 175.442710,    20.750342,
2459596.648611111,*, , 175.192782,    20.750208,
2459596.649305556,*, , 174.942853,    20.750074,
2459596.650000000,*, , 174.692925,    20.749940,
2459596.650694444,*, , 174.442997,    20.749807,
2459596.651388889,*, , 174.193069,    20.749673,
2459596.652083333,*, , 173.943141,    20.749540,
2459596.652777778,*, , 173.693213,    20.749407,
2459596.653472222,*, , 173.443284,    20.749273,
2459596.654166667,*, , 173.193356,    20.749140,
2459596.654861111,*, , 172.943428,    20.749008,
2459596.655555556,*, , 172.693500,    20.748875,
2459596.656250000,*, , 172.443572,    20.748742,
2459596.656944444,*, , 172.193643,    20.748610,
2459596.657638889,*, , 171.943715,    20.748477,
2459596.658333333,*, , 171.693787,    20.748345,
2459596.659027778,*, , 171.443859,    20.748213,
2459596.659722222,*, , 171.193930,    20.748081,
2459596.660416667,*, , 170.944002,    20.747949,
2459596.661111111,*, , 170.694074,    20.747817,
2459596.661805556,*, , 170.444146,    20.747685,
2459596.662500000,*, , 170.194217,    20.747554,
2459596.663194444,*, , 169.944289,    20.747423,
2459596.663888889,*, , 169.694361,    20.747291,
2459596.664583333,*, , 169.444432,    20.747160,
2459596.665277778,*, , 169.194504,    20.747029,
2459596.665972222,*, , 168.944576,    20.746898,
2459596.666666667,*, , 168.694647,    20.746767,
2459596.667361111,*, , 168.444719,    20.746637,
2459596.668055556,*, , 168.194791,    20.746506,
2459596.668750000,*, , 167.944862,    20.746376,
2459596.669444445,*, , 167.694934,    20.746246,
2459596.670138889,*, , 167.445005,    20.746116,
2459596.670833333,*, , 167.195077,    20.745985,
2459596.671527778,*, , 166.945149,    20.745856,
2459596.672222222,*, , 166.695220,    20.745726,
2459596.672916667,*, , 166.445292,    20.745596,
2459596.673611111,*, , 166.195363,    20.745467,
2459596.674305555,*, , 165.945435,    20.745337,
2459596.675000000,*, , 165.695506,    20.745208,
2459596.675694444,*, , 165.445578,    20.745079,
2459596.676388889,*, , 165.195649,    20.744950,
2459596.677083333,*, , 164.945721,    20.744821,
2459596.677777778,*, , 164.695792,    20.744692,
2459596.678472222,*, , 164.445864,    20.744563,
2459596.679166667,*, , 164.195935,    20.744435,
2459596.679861111,*, , 163.946007,    20.744306,
2459596.680555556,*, , 163.696078,    20.744178,
2459596.681250000,*, , 163.446149,    20.744050,
2459596.681944444,*, , 163.196221,    20.743922,
2459596.682638889,*, , 162.946292,    20.743794,
2459596.683333333,*, , 162.696363,    20.743666,
2459596.684027778,*, , 162.446435,    20.743538,
2459596.684722222,*, , 162.196506,    20.743411,
2459596.685416667,*, , 161.946577,    20.743283,
2459596.686111111,*, , 161.696649,    20.743156,
2459596.686805556,*, , 161.446720,    20.743029,
2459596.687500000,*, , 161.196791,    20.742902,
2459596.688194444,*, , 160.946862,    20.742775,
2459596.688888889,*, , 160.696933,    20.742648,
2459596.689583333,*, , 160.447005,    20.742521,
2459596.690277778,*, , 160.197076,    20.742394,
2459596.690972222,*, , 159.947147,    20.742268,
2459596.691666667,*, , 159.697218,    20.742142,
2459596.692361111,*, , 159.447289,    20.742015,
2459596.693055556,*, , 159.197360,    20.741889,
2459596.693750000,*, , 158.947431,    20.741763,
2459596.694444444,*, , 158.697502,    20.741637,
2459596.695138889,*, , 158.447574,    20.741511,
2459596.695833333,*, , 158.197645,    20.741386,
2459596.696527778,*, , 157.947716,    20.741260,
2459596.697222222,*, , 157.697787,    20.741135,
2459596.697916667,*, , 157.447858,    20.741009,
2459596.698611111,*, , 157.197928,    20.740884,
2459596.699305556,*, , 156.947999,    20.740759,
2459596.700000000,*, , 156.698070,    20.740634,
2459596.700694445,*, , 156.448141,    20.740509,
2459596.701388889,*, , 156.198212,    20.740385,
2459596.702083333,*, , 155.948283,    20.740260,
2459596.702777778,*, , 155.698354,    20.740135,
2459596.703472222,*, , 155.448425,    20.740011,
2459596.704166667,*, , 155.198495,    20.739887,
2459596.704861111,*, , 154.948566,    20.739763,
2459596.705555555,*, , 154.698637,    20.739639,
2459596.706250000,*, , 154.448707,    20.739515,
2459596.706944444,*, , 154.198778,    20.739391,
2459596.707638889,*, , 153.948849,    20.739267,
2459596.708333333,*, , 153.698920,    20.739144,
2459596.709027778,*, , 153.448990,    20.739020,
2459596.709722222,*, , 153.199061,    20.738897,
2459596.710416667,*, , 152.949131,    20.738773,
2459596.711111111,*, , 152.699202,    20.738650,
2459596.711805556,*, , 152.449272,    20.738527,
2459596.712500000,*, , 152.199343,    20.738404,
2459596.713194444,*, , 151.949413,    20.738282,
2459596.713888889,*, , 151.699484,    20.738159,
2459596.714583333,*, , 151.449554,    20.738036,
2459596.715277778,*, , 151.199625,    20.737914,
2459596.715972222,*, , 150.949695,    20.737791,
2459596.716666667,*, , 150.699765,    20.737669,
2459596.717361111,*, , 150.449836,    20.737547,
2459596.718055556,*, , 150.199906,    20.737425,
2459596.718750000,*, , 149.949976,    20.737303,
2459596.719444444,*, , 149.700047,    20.737181,
2459596.720138889,*, , 149.450117,    20.737060,
2459596.720833333,*, , 149.200187,    20.736938,
2459596.721527778,*, , 148.950257,    20.736816,
2459596.722222222,*, , 148.700327,    20.736695,
2459596.722916667,*, , 148.450398,    20.736574,
2459596.723611111,*, , 148.200468,    20.736453,
2459596.724305556,*, , 147.950538,    20.736332,
2459596.725000000,*, , 147.700608,    20.736211,
2459596.725694444,*, , 147.450678,    20.736090,
2459596.726388889,*, , 147.200748,    20.735969,
2459596.727083333,*, , 146.950818,    20.735848,
2459596.727777778,*, , 146.700888,    20.735728,
2459596.728472222,*, , 146.450958,    20.735608,
2459596.729166667,*, , 146.201027,    20.735487,
2459596.729861111,*, , 145.951097,    20.735367,
2459596.730555556,*, , 145.701167,    20.735247,
2459596.731250000,*, , 145.451237,    20.735127,
2459596.731944445,*, , 145.201307,    20.735007,
2459596.732638889,*, , 144.951376,    20.734887,
2459596.733333333,*, , 144.701446,    20.734768,
2459596.734027778,*, , 144.451516,    20.734648,
2459596.734722222,*, , 144.201585,    20.734528,
2459596.735416667,*, , 143.951655,    20.734409,
2459596.736111111,*, , 143.701725,    20.734290,
2459596.736805555,*, , 143.451794,    20.734171,
2459596.737500000,*, , 143.201864,    20.734052,
2459596.738194444,*, , 142.951933,    20.733933,
2459596.738888889,*, , 142.702003,    20.733814,
2459596.739583333,*, , 142.452072,    20.733695,
2459596.740277778,*, , 142.202141,    20.733576,
2459596.740972222,*, , 141.952211,    20.733458,
2459596.741666667,*, , 141.702280,    20.733339,
2459596.742361111,*, , 141.452350,    20.733221,
2459596.743055556,*, , 141.202419,    20.733103,
2459596.743750000,*, , 140.952488,    20.732984,
2459596.744444444,*, , 140.702557,    20.732866,
2459596.745138889,*, , 140.452626,    20.732748,
2459596.745833333,*, , 140.202696,    20.732630,
2459596.746527778,*, , 139.952765,    20.732513,
2459596.747222222,*, , 139.702834,    20.732395,
2459596.747916667,*, , 139.452903,    20.732277,
2459596.748611111,*, , 139.202972,    20.732160,
2459596.749305556,*, , 138.953041,    20.732042,
2459596.750000000,*, , 138.703110,    20.731925,
2459596.750694444,*, , 138.453179,    20.731808,
2459596.751388889,*, , 138.203248,    20.731691,
2459596.752083333,*, , 137.953316,    20.731574,
2459596.752777778,*, , 137.703385,    20.731457,
2459596.753472222,*, , 137.453454,    20.731340,
2459596.754166667,*, , 137.203523,    20.731223,
2459596.754861111,*, , 136.953591,    20.731106,
2459596.755555556,*, , 136.703660,    20.730990,
2459596.756250000,*, , 136.453729,    20.730873,
2459596.756944444,*, , 136.203797,    20.730757,
2459596.757638889,*, , 135.953866,    20.730641,
2459596.758333333,*, , 135.703935,    20.730525,
2459596.759027778,*, , 135.454003,    20.730408,
2459596.759722222,*, , 135.204071,    20.730292,
2459596.760416667,*, , 134.954140,    20.730176,
2459596.761111111,*, , 134.704208,    20.730061,
2459596.761805556,*, , 134.454277,    20.729945,
2459596.762500000,*, , 134.204345,    20.729829,
2459596.763194445,*, , 133.954413,    20.729714,
2459596.763888889,*, , 133.704482,    20.729598,
2459596.764583333,*, , 133.454550,    20.729483,
2459596.765277778,*, , 133.204618,    20.729367,
2459596.765972222,*, , 132.954686,    20.729252,
2459596.766666667,*, , 132.704754,    20.729137,
2459596.767361111,*, , 132.454822,    20.729022,
2459596.768055555,*, , 132.204890,    20.728907,
2459596.768750000,*, , 131.954958,    20.728792,
2459596.769444444,*, , 131.705026,    20.728677,
2459596.770138889,*, , 131.455094,    20.728562,
2459596.770833333,*, , 131.205162,    20.728448,
2459596.771527778,*, , 130.955230,    20.728333,
2459596.772222222,*, , 130.705298,    20.728219,
2459596.772916667,*, , 130.455365,    20.728104,
2459596.773611111,*, , 130.205433,    20.727990,
2459596.774305556,*, , 129.955501,    20.727876,
2459596.775000000,*, , 129.705568,    20.727762,
2459596.775694444,*, , 129.455636,    20.727648,
2459596.776388889,*, , 129.205704,    20.727534,
2459596.777083333,*, , 128.955771,    20.727420,
2459596.777777778,*, , 128.705839,    20.727306,
2459596.778472222,*, , 128.455906,    20.727192,
2459596.779166667,*, , 128.205973,    20.727078,
2459596.779861111,*, , 127.956041,    20.726965,
2459596.780555556,*, , 127.706108,    20.726851,
2459596.781250000,*, , 127.456175,    20.726738,
2459596.781944444,*, , 127.206243,    20.726624,
2459596.782638889,*, , 126.956310,    20.726511,
2459596.783333333,*, , 126.706377,    20.726398,
2459596.784027778,*, , 126.456444,    20.726285,
2459596.784722222,*, , 126.206511,    20.726172,
2459596.785416667,*, , 125.956578,    20.726059,
2459596.786111111,*, , 125.706645,    20.725946,
2459596.786805556,*, , 125.456712,    20.725833,
2459596.787500000,*, , 125.206779,    20.725720,
2459596.788194444,*, , 124.956846,    20.725607,
2459596.788888889,*, , 124.706913,    20.725495,
2459596.789583333,*, , 124.456980,    20.725382,
2459596.790277778,*, , 124.207047,    20.725269,
2459596.790972222,*, , 123.957113,    20.725157,
2459596.791666667,*, , 123.707180,    20.725045,
2459596.792361111,*, , 123.457247,    20.724932,
2459596.793055556,*, , 123.207313,    20.724820,
2459596.793750000,*, , 122.957380,    20.724708,
2459596.794444445,*, , 122.707446,    20.724596,
2459596.795138889,*, , 122.457513,    20.724484,
2459596.795833333,*, , 122.207579,    20.724372,
