Date_________JDUT, , ,Azi_(a-app), Elev_(a-app),
************************************************
$$SOE
2459593.862500000,*, , 234.929299,   -24.587368,
2459593.863194444,*, , 234.687394,   -24.589036,
2459593.863888889,*, , 234.445490,   -24.590704,
2459593.864583333,*, , 234.203585,   -24.592371,
2459593.865277778,*, , 233.961681,   -24.594038,
2459593.865972222,*, , 233.719777,   -24.595704,
2459593.866666667,*, , 233.477873,   -24.597370,
2459593.867361111,*, , 233.235969,   -24.599035,
2459593.868055556,*, , 232.994066,   -24.600699,
2459593.868750000,*, , 232.752163,   -24.602363,
2459593.869444444,*, , 232.510260,   -24.604026,
2459593.870138889,*, , 232.268357,   -24.605689,
2459593.870833333,*, , 232.026454,   -24.607351,
2459593.871527778,*, , 231.784552,   -24.609013,
2459593.872222222,*, , 231.542649,   -24.610674,
2459593.872916667,*, , 231.300747,   -24.612335,
2459593.873611111,*, , 231.058845,   -24.613994,
2459593.874305556,*, , 230.816944,   -24.615654,
2459593.875000000,*, , 230.575042,   -24.617313,
2459593.875694444,*, , 230.333141,   -24.618971,
2459593.876388889,*, , 230.091240,   -24.620628,
2459593.877083333,*, , 229.849339,   -24.622286,
2459593.877777778,*, , 229.607438,   -24.623942,
2459593.878472222,*, , 229.365538,   -24.625598,
2459593.879166667,*, , 229.123637,   -24.627253,
2459593.879861111,*, , 228.881737,   -24.628908,
2459593.880555556,*, , 228.639837,   -24.630562,
2459593.881250000,*, , 228.397937,   -24.632216,
2459593.881944444,*, , 228.156038,   -24.633869,
2459593.882638889,*, , 227.914138,   -24.635521,
2459593.883333333,*, , 227.672239,   -24.637173,
2459593.884027778,*, , 227.430340,   -24.638825,
2459593.884722222,*, , 227.188441,   -24.640475,
2459593.885416667,*, , 226.946543,   -24.642126,
2459593.886111111,*, , 226.704644,   -24.643775,
2459593.886805556,*, , 226.462746,   -24.645424,
2459593.887500000,*, , 226.220848,   -24.647073,
2459593.888194445,*, , 225.978950,   -24.648721,
2459593.888888889,*, , 225.737053,   -24.650368,
2459593.889583333,*, , 225.495155,   -24.652015,
2459593.890277778,*, , 225.253258,   -24.653661,
2459593.890972222,*, , 225.011361,   -24.655306,
2459593.891666667,*, , 224.769464,   -24.656951,
2459593.892361111,*, , 224.527568,   -24.658596,
2459593.893055555,*, , 224.285671,   -24.660240,
2459593.893750000,*, , 224.043775,   -24.661883,
2459593.894444444,*, , 223.801879,   -24.663525,
2459593.895138889,*, , 223.559983,   -24.665167,
2459593.895833333,*, , 223.318087,   -24.666809,
2459593.896527778,*, , 223.076192,   -24.668450,
2459593.897222222,*, , 222.834297,   -24.670090,
2459593.897916667,*, , 222.592402,   -24.671730,
2459593.898611111,*, , 222.350507,   -24.673369,
2459593.899305556,*, , 222.108612,   -24.675008,
2459593.900000000,*, , 221.866718,   -24.676646,
2459593.900694444,*, , 221.624823,   -24.678283,
2459593.901388889,*, , 221.382929,   -24.679920,
2459593.902083333,*, , 221.141035,   -24.681556,
2459593.902777778,*, , 220.899142,   -24.683192,
2459593.903472222,*, , 220.657248,   -24.684827,
2459593.904166667,*, , 220.415355,   -24.686461,
2459593.904861111,*, , 220.173462,   -24.688095,
2459593.905555556,*, , 219.931569,   -24.689729,
2459593.906250000,*, , 219.689676,   -24.691361,
2459593.906944444,*, , 219.447784,   -24.692993,
2459593.907638889,*, , 219.205892,   -24.694625,
2459593.908333333,*, , 218.964000,   -24.696256,
2459593.909027778,*, , 218.722108,   -24.697886,
2459593.909722222,*, , 218.480216,   -24.699516,
2459593.910416667,*, , 218.238325,   -24.701145,
2459593.911111111,*, , 217.996433,   -24.702774,
2459593.911805556,*, , 217.754542,   -24.704402,
2459593.912500000,*, , 217.512651,   -24.706029,
2459593.913194444,*, , 217.270761,   -24.707656,
2459593.913888889,*, , 217.028870,   -24.709282,
2459593.914583333,*, , 216.786980,   -24.710908,
2459593.915277778,*, , 216.545090,   -24.712533,
2459593.915972222,*, , 216.303200,   -24.714157,
2459593.916666667,*, , 216.061310,   -24.715781,
2459593.917361111,*, , 215.819421,   -24.717404,
2459593.918055556,*, , 215.577532,   -24.719027,
2459593.918750000,*, , 215.335642,   -24.720649,
2459593.919444445,*, , 215.093754,   -24.722271,
2459593.920138889,*, , 214.851865,   -24.723891,
2459593.920833333,*, , 214.609976,   -24.725512,
2459593.921527778,*, , 214.368088,   -24.727131,
2459593.922222222,*, , 214.126200,   -24.728750,
2459593.922916667,*, , 213.884312,   -24.730369,
2459593.923611111,*, , 213.642425,   -24.731987,
2459593.924305555,*, , 213.400537,   -24.733604,
2459593.925000000,*, , 213.158650,   -24.735221,
2459593.925694444,*, , 212.916763,   -24.736837,
2459593.926388889,*, , 212.674876,   -24.738452,
2459593.927083333,*, , 212.432990,   -24.740067,
2459593.927777778,*, , 212.191103,   -24.741682,
2459593.928472222,*, , 211.949217,   -24.743295,
2459593.929166667,*, , 211.707331,   -24.744908,
2459593.929861111,*, , 211.465445,   -24.746521,
2459593.930555556,*, , 211.223559,   -24.748133,
2459593.931250000,*, , 210.981674,   -24.749744,
2459593.931944444,*, , 210.739789,   -24.751355,
2459593.932638889,*, , 210.497904,   -24.752965,
2459593.933333333,*, , 210.256019,   -24.754574,
2459593.934027778,*, , 210.014134,   -24.756183,
2459593.934722222,*, , 209.772250,   -24.757792,
2459593.935416667,*, , 209.530366,   -24.759399,
2459593.936111111,*, , 209.288482,   -24.761006,
2459593.936805556,*, , 209.046598,   -24.762613,
2459593.937500000,*, , 208.804715,   -24.764219,
2459593.938194444,*, , 208.562831,   -24.765824,
2459593.938888889,*, , 208.320948,   -24.767429,
2459593.939583333,*, , 208.079065,   -24.769033,
2459593.940277778,*, , 207.837182,   -24.770636,
2459593.940972222,*, , 207.595300,   -24.772239,
2459593.941666667,*, , 207.353418,   -24.773841,
2459593.942361111,*, , 207.111536,   -24.775443,
2459593.943055556,*, , 206.869654,   -24.777044,
2459593.943750000,*, , 206.627772,   -24.778645,
2459593.944444444,*, , 206.385890,   -24.780244,
2459593.945138889,*, , 206.144009,   -24.781844,
2459593.945833333,*, , 205.902128,   -24.783442,
2459593.946527778,*, , 205.660247,   -24.785040,
2459593.947222222,*, , 205.418367,   -24.786638,
2459593.947916667,*, , 205.176486,   -24.788234,
2459593.948611111,*, , 204.934606,   -24.789831,
2459593.949305556,*, , 204.692726,   -24.791426,
2459593.950000000,*, , 204.450846,   -24.793021,
2459593.950694445,*, , 204.208967,   -24.794616,
2459593.951388889,*, , 203.967087,   -24.796209,
2459593.952083333,*, , 203.725208,   -24.797802,
2459593.952777778,*, , 203.483329,   -24.799395,
2459593.953472222,*, , 203.241450,   -24.800987,
2459593.954166667,*, , 202.999572,   -24.802578,
2459593.954861111,*, , 202.757693,   -24.804169,
2459593.955555555,*, , 202.515815,   -24.805759,
2459593.956250000,*, , 202.273937,   -24.807349,
2459593.956944444,*, , 202.032060,   -24.808937,
2459593.957638889,*, , 201.790182,   -24.810526,
2459593.958333333,*, , 201.548305,   -24.812113,
2459593.959027778,*, , 201.306428,   -24.813700,
2459593.959722222,*, , 201.064551,   -24.815287,
2459593.960416667,*, , 200.822674,   -24.816873,
2459593.961111111,*, , 200.580798,   -24.818458,
2459593.961805556,*, , 200.338922,   -24.820042,
2459593.962500000,*, , 200.097046,   -24.821626,
2459593.963194444,*, , 199.855170,   -24.823210,
2459593.963888889,*, , 199.613294,   -24.824793,
2459593.964583333,*, , 199.371419,   -24.826375,
2459593.965277778,*, , 199.129544,   -24.827956,
2459593.965972222,*, , 198.887669,   -24.829537,
2459593.966666667,*, , 198.645794,   -24.831117,
2459593.967361111,*, , 198.403919,   -24.832697,
2459593.968055556,*, , 198.162045,   -24.834276,
2459593.968750000,*, , 197.920171,   -24.835855,
2459593.969444444,*, , 197.678297,   -24.837432,
2459593.970138889,*, , 197.436423,   -24.839010,
2459593.970833333,*, , 197.194550,   -24.840586,
2459593.971527778,*, , 196.952677,   -24.842162,
2459593.972222222,*, , 196.710804,   -24.843738,
2459593.972916667,*, , 196.468931,   -24.845312,
2459593.973611111,*, , 196.227058,   -24.846887,
2459593.974305556,*, , 195.985186,   -24.848460,
2459593.975000000,*, , 195.743314,   -24.850033,
2459593.975694444,*, , 195.501442,   -24.851605,
2459593.976388889,*, , 195.259570,   -24.853177,
2459593.977083333,*, , 195.017699,   -24.854748,
2459593.977777778,*, , 194.775827,   -24.856319,
2459593.978472222,*, , 194.533956,   -24.857888,
2459593.979166667,*, , 194.292085,   -24.859458,
2459593.979861111,*, , 194.050215,   -24.861026,
2459593.980555556,*, , 193.808344,   -24.862594,
2459593.981250000,*, , 193.566474,   -24.864162,
2459593.981944445,*, , 193.324604,   -24.865728,
2459593.982638889,*, , 193.082734,   -24.867294,
2459593.983333333,*, , 192.840865,   -24.868860,
2459593.984027778,*, , 192.598995,   -24.870425,
2459593.984722222,*, , 192.357126,   -24.871989,
2459593.985416667,*, , 192.115257,   -24.873553,
2459593.986111111,*, , 191.873389,   -24.875116,
2459593.986805555,*, , 191.631520,   -24.876678,
2459593.987500000,*, , 191.389652,   -24.878240,
2459593.988194444,*, , 191.147784,   -24.879801,
2459593.988888889,*, , 190.905916,   -24.881362,
2459593.989583333,*, , 190.664049,   -24.882922,
2459593.990277778,*, , 190.422181,   -24.884481,
2459593.990972222,*, , 190.180314,   -24.886040,
2459593.991666667,*, , 189.938447,   -24.887598,
2459593.992361111,*, , 189.696581,   -24.889155,
2459593.993055556,*, , 189.454714,   -24.890712,
2459593.993750000,*, , 189.212848,   -24.892268,
2459593.994444444,*, , 188.970982,   -24.893824,
2459593.995138889,*, , 188.729116,   -24.895379,
2459593.995833333,*, , 188.487250,   -24.896933,
2459593.996527778,*, , 188.245385,   -24.898487,
2459593.997222222,*, , 188.003520,   -24.900040,
2459593.997916667,*, , 187.761655,   -24.901592,
2459593.998611111,*, , 187.519790,   -24.903144,
2459593.999305556,*, , 187.277926,   -24.904696,
2459594.000000000,*, , 187.036061,   -24.906246,
2459594.000694444,*, , 186.794197,   -24.907796,
2459594.001388889,*, , 186.552334,   -24.909346,
2459594.002083333,*, , 186.310470,   -24.910894,
2459594.002777778,*, , 186.068607,   -24.912442,
2459594.003472222,*, , 185.826744,   -24.913990,
2459594.004166667,*, , 185.584881,   -24.915537,
2459594.004861111,*, , 185.343018,   -24.917083,
2459594.005555556,*, , 185.101155,   -24.918629,
2459594.006250000,*, , 184.859293,   -24.920174,
2459594.006944444,*, , 184.617431,   -24.921718,
2459594.007638889,*, , 184.375569,   -24.923262,
2459594.008333333,*, , 184.133708,   -24.924805,
2459594.009027778,*, , 183.891846,   -24.926348,
2459594.009722222,*, , 183.649985,   -24.927889,
2459594.010416667,*, , 183.408124,   -24.929431,
2459594.011111111,*, , 183.166264,   -24.930971,
2459594.011805556,*, , 182.924403,   -24.932511,
2459594.012500000,*, , 182.682543,   -24.934051,
2459594.013194445,*, , 182.440683,   -24.935590,
2459594.013888889,*, , 182.198823,   -24.937128,
2459594.014583333,*, , 181.956964,   -24.938665,
2459594.015277778,*, , 181.715105,   -24.940202,
2459594.015972222,*, , 181.473245,   -24.941739,
2459594.016666667,*, , 181.231387,   -24.943274,
2459594.017361111,*, , 180.989528,   -24.944809,
2459594.018055555,*, , 180.747670,   -24.946344,
2459594.018750000,*, , 180.505811,   -24.947877,
2459594.019444444,*, , 180.263953,   -24.949411,
2459594.020138889,*, , 180.022096,   -24.950943,
2459594.020833333,*, , 179.780238,   -24.952475,
2459594.021527778,*, , 179.538381,   -24.954006,
2459594.022222222,*, , 179.296524,   -24.955537,
2459594.022916667,*, , 179.054667,   -24.957067,
2459594.023611111,*, , 178.812811,   -24.958596,
2459594.024305556,*, , 178.570954,   -24.960125,
2459594.025000000,*, , 178.329098,   -24.961653,
2459594.025694444,*, , 178.087242,   -24.963181,
2459594.026388889,*, , 177.845387,   -24.964708,
2459594.027083333,*, , 177.603531,   -24.966234,
2459594.027777778,*, , 177.361676,   -24.967760,
2459594.028472222,*, , 177.119821,   -24.969285,
2459594.029166667,*, , 176.877966,   -24.970809,
2459594.029861111,*, , 176.636112,   -24.972333,
2459594.030555556,*, , 176.394258,   -24.973856,
2459594.031250000,*, , 176.152404,   -24.975379,
2459594.031944444,*, , 175.910550,   -24.976901,
2459594.032638889,*, , 175.668696,   -24.978422,
2459594.033333333,*, , 175.426843,   -24.979943,
2459594.034027778,*, , 175.184990,   -24.981463,
2459594.034722222,*, , 174.943137,   -24.982982,
2459594.035416667,*, , 174.701284,   -24.984501,
2459594.036111111,*, , 174.459432,   -24.986019,
2459594.036805556,*, , 174.217580,   -24.987537,
2459594.037500000,*, , 173.975728,   -24.989054,
2459594.038194444,*, , 173.733876,   -24.990570,
2459594.038888889,*, , 173.492025,   -24.992086,
2459594.039583333,*, , 173.250173,   -24.993601,
2459594.040277778,*, , 173.008322,   -24.995115,
2459594.040972222,*, , 172.766472,   -24.996629,
2459594.041666667,*, , 172.524621,   -24.998142,
2459594.042361111,*, , 172.282771,   -24.999655,
2459594.043055556,*, , 172.040921,   -25.001167,
2459594.043750000,*, , 171.799071,   -25.002678,
2459594.044444445,*, , 171.557221,   -25.004189,
2459594.045138889,*, , 171.315372,   -25.005699,
2459594.045833333,*, , 171.073523,   -25.007208,
2459594.046527778,*, , 170.831674,   -25.008717,
2459594.047222222,*, , 170.589825,   -25.010225,
2459594.047916667,*, , 170.347977,   -25.011733,
2459594.048611111,*, , 170.106129,   -25.013240,
2459594.049305555,*, , 169.864281,   -25.014746,
2459594.050000000,*, , 169.622433,   -25.016252,
2459594.050694444,*, , 169.380586,   -25.017757,
2459594.051388889,*, , 169.138738,   -25.019261,
2459594.052083333,*, , 168.896891,   -25.020765,
2459594.052777778,*, , 168.655045,   -25.022268,
2459594.053472222,*, , 168.413198,   -25.023771,
2459594.054166667,*, , 168.171352,   -25.025273,
2459594.054861111,*, , 167.929506,   -25.026774,
2459594.055555556,*, , 167.687660,   -25.028275,
2459594.056250000,*, , 167.445815,   -25.029775,
2459594.056944444,*, , 167.203969,   -25.031274,
2459594.057638889,*, , 166.962124,   -25.032773,
2459594.058333333,*, , 166.720279,   -25.034271,
2459594.059027778,*, , 166.478435,   -25.035769,
2459594.059722222,*, , 166.236590,   -25.037266,
2459594.060416667,*, , 165.994746,   -25.038762,
2459594.061111111,*, , 165.752902,   -25.040258,
2459594.061805556,*, , 165.511059,   -25.041753,
2459594.062500000,*, , 165.269215,   -25.043247,
2459594.063194444,*, , 165.027372,   -25.044741,
2459594.063888889,*, , 164.785529,   -25.046234,
2459594.064583333,*, , 164.543687,   -25.047727,
2459594.065277778,*, , 164.301844,   -25.049219,
2459594.065972222,*, , 164.060002,   -25.050710,
2459594.066666667,*, , 163.818160,   -25.052201,
2459594.067361111,*, , 163.576318,   -25.053691,
2459594.068055556,*, , 163.334477,   -25.055180,
2459594.068750000,*, , 163.092636,   -25.056669,
2459594.069444444,*, , 162.850795,   -25.058158,
2459594.070138889,*, , 162.608954,   -25.059645,
2459594.070833333,*, , 162.367113,   -25.061132,
2459594.071527778,*, , 162.125273,   -25.062619,
2459594.072222222,*, , 161.883433,   -25.064104,
2459594.072916667,*, , 161.641593,   -25.065589,
2459594.073611111,*, , 161.399754,   -25.067074,
2459594.074305556,*, , 161.157915,   -25.068558,
2459594.075000000,*, , 160.916076,   -25.070041,
2459594.075694445,*, , 160.674237,   -25.071524,
2459594.076388889,*, , 160.432398,   -25.073006,
2459594.077083333,*, , 160.190560,   -25.074487,
2459594.077777778,*, , 159.948722,   -25.075968,
2459594.078472222,*, , 159.706884,   -25.077448,
2459594.079166667,*, , 159.465047,   -25.078927,
2459594.079861111,*, , 159.223209,   -25.080406,
2459594.080555555,*, , 158.981372,   -25.081885,
2459594.081250000,*, , 158.739535,   -25.083362,
2459594.081944444,*, , 158.497699,   -25.084839,
2459594.082638889,*, , 158.255862,   -25.086316,
2459594.083333333,*, , 158.014026,   -25.087792,
2459594.084027778,*, , 157.772191,   -25.089267,
2459594.084722222,*, , 157.530355,   -25.090741,
2459594.085416667,*, , 157.288520,   -25.092215,
2459594.086111111,*, , 157.046685,   -25.093689,
2459594.086805556,*, , 156.804850,   -25.095161,
2459594.087500000,*, , 156.563015,   -25.096633,
2459594.088194444,*, , 156.321181,   -25.098105,
2459594.088888889,*, , 156.079347,   -25.099576,
2459594.089583333,*, , 155.837513,   -25.101046,
2459594.090277778,*, , 155.595679,   -25.102516,
2459594.090972222,*, , 155.353846,   -25.103985,
2459594.091666667,*, , 155.112013,   -25.105453,
2459594.092361111,*, , 154.870180,   -25.106921,
2459594.093055556,*, , 154.628347,   -25.108388,
2459594.093750000,*, , 154.386515,   -25.109854,
2459594.094444444,*, , 154.144683,   -25.111320,
2459594.095138889,*, , 153.902851,   -25.112786,
2459594.095833333,*, , 153.661019,   -25.114250,
2459594.096527778,*, , 153.419188,   -25.115714,
2459594.097222222,*, , 153.177357,   -25.117178,
2459594.097916667,*, , 152.935526,   -25.118641,
2459594.098611111,*, , 152.693695,   -25.120103,
2459594.099305556,*, , 152.451865,   -25.121564,
2459594.100000000,*, , 152.210035,   -25.123025,
2459594.100694444,*, , 151.968205,   -25.124486,
2459594.101388889,*, , 151.726375,   -25.125945,
2459594.102083333,*, , 151.484546,   -25.127405,
2459594.102777778,*, , 151.242717,   -25.128863,
2459594.103472222,*, , 151.000888,   -25.130321,
2459594.104166667,*, , 150.759059,   -25.131778,
2459594.104861111,*, , 150.517231,   -25.133235,
2459594.105555556,*, , 150.275403,   -25.134691,
2459594.106250000,*, , 150.033575,   -25.136146,
2459594.106944445,*, , 149.791747,   -25.137601,
2459594.107638889,*, , 149.549920,   -25.139055,
2459594.108333333,*, , 149.308093,   -25.140509,
2459594.109027778,*, , 149.066266,   -25.141962,
2459594.109722222,*, , 148.824440,   -25.143414,
2459594.110416667,*, , 148.582613,   -25.144866,
2459594.111111111,*, , 148.340787,   -25.146317,
2459594.111805555,*, , 148.098961,   -25.147768,
2459594.112500000,*, , 147.857136,   -25.149218,
2459594.113194444,*, , 147.615310,   -25.150667,
2459594.113888889,*, , 147.373485,   -25.152116,
2459594.114583333,*, , 147.131661,   -25.153564,
2459594.115277778,*, , 146.889836,   -25.155011,
2459594.115972222,*, , 146.648012,   -25.156458,
2459594.116666667,*, , 146.406188,   -25.157904,
2459594.117361111,*, , 146.164364,   -25.159350,
2459594.118055556,*, , 145.922540,   -25.160795,
2459594.118750000,*, , 145.680717,   -25.162240,
2459594.119444444,*, , 145.438894,   -25.163683,
2459594.120138889,*, , 145.197071,   -25.165127,
2459594.120833333,*, , 144.955249,   -25.166569,
2459594.121527778,*, , 144.713426,   -25.168011,
2459594.122222222,*, , 144.471604,   -25.169453,
2459594.122916667,*, , 144.229783,   -25.170893,
2459594.123611111,*, , 143.987961,   -25.172333,
2459594.124305556,*, , 143.746140,   -25.173773,
2459594.125000000,*, , 143.504319,   -25.175212,
2459594.125694444,*, , 143.262498,   -25.176650,
2459594.126388889,*, , 143.020678,   -25.178088,
2459594.127083333,*, , 142.778858,   -25.179525,
2459594.127777778,*, , 142.537038,   -25.180962,
2459594.128472222,*, , 142.295218,   -25.182398,
2459594.129166667,*, , 142.053399,   -25.183833,
2459594.129861111,*, , 141.811579,   -25.185268,
2459594.130555556,*, , 141.569761,   -25.186702,
2459594.131250000,*, , 141.327942,   -25.188135,
2459594.131944444,*, , 141.086123,   -25.189568,
2459594.132638889,*, , 140.844305,   -25.191000,
2459594.133333333,*, , 140.602487,   -25.192432,
2459594.134027778,*, , 140.360670,   -25.193863,
2459594.134722222,*, , 140.118852,   -25.195293,
2459594.135416667,*, , 139.877035,   -25.196723,
2459594.136111111,*, , 139.635219,   -25.198152,
2459594.136805556,*, , 139.393402,   -25.199581,
2459594.137500000,*, , 139.151586,   -25.201009,
2459594.138194445,*, , 138.909770,   -25.202437,
2459594.138888889,*, , 138.667954,   -25.203863,
2459594.139583333,*, , 138.426138,   -25.205290,
2459594.140277778,*, , 138.184323,   -25.206715,
2459594.140972222,*, , 137.942508,   -25.208140,
2459594.141666667,*, , 137.700693,   -25.209565,
2459594.142361111,*, , 137.458879,   -25.210989,
2459594.143055555,*, , 137.217064,   -25.212412,
2459594.143750000,*, , 136.975250,   -25.213834,
2459594.144444444,*, , 136.733437,   -25.215257,
2459594.145138889,*, , 136.491623,   -25.216678,
2459594.145833333,*, , 136.249810,   -25.218099,
2459594.146527778,*, , 136.007997,   -25.219519,
2459594.147222222,*, , 135.766184,   -25.220939,
2459594.147916667,*, , 135.524372,   -25.222358,
2459594.148611111,*, , 135.282560,   -25.223776,
2459594.149305556,*, , 135.040748,   -25.225194,
2459594.150000000,*, , 134.798936,   -25.226611,
2459594.150694444,*, , 134.557125,   -25.228028,
2459594.151388889,*, , 134.315314,   -25.229444,
2459594.152083333,*, , 134.073503,   -25.230859,
2459594.152777778,*, , 133.831692,   -25.232274,
2459594.153472222,*, , 133.589882,   -25.233688,
2459594.154166667,*, , 133.348072,   -25.235102,
2459594.154861111,*, , 133.106262,   -25.236515,
2459594.155555556,*, , 132.864453,   -25.237928,
2459594.156250000,*, , 132.622643,   -25.239339,
2459594.156944444,*, , 132.380834,   -25.240751,
2459594.157638889,*, , 132.139026,   -25.242161,
2459594.158333333,*, , 131.897217,   -25.243572,
2459594.159027778,*, , 131.655409,   -25.244981,
2459594.159722222,*, , 131.413601,   -25.246390,
2459594.160416667,*, , 131.171793,   -25.247798,
2459594.161111111,*, , 130.929986,   -25.249206,
2459594.161805556,*, , 130.688179,   -25.250613,
2459594.162500000,*, , 130.446372,   -25.252020,
2459594.163194444,*, , 130.204565,   -25.253426,
2459594.163888889,*, , 129.962759,   -25.254831,
2459594.164583333,*, , 129.720953,   -25.256236,
2459594.165277778,*, , 129.479147,   -25.257640,
2459594.165972222,*, , 129.237342,   -25.259043,
2459594.166666667,*, , 128.995536,   -25.260446,
2459594.167361111,*, , 128.753731,   -25.261849,
2459594.168055556,*, , 128.511926,   -25.263251,
2459594.168750000,*, , 128.270122,   -25.264652,
2459594.169444445,*, , 128.028318,   -25.266052,
2459594.170138889,*, , 127.786514,   -25.267453,
2459594.170833333,*, , 127.544710,   -25.268852,
2459594.171527778,*, , 127.302907,   -25.270251,
2459594.172222222,*, , 127.061103,   -25.271649,
2459594.172916667,*, , 126.819301,   -25.273047,
2459594.173611111,*, , 126.577498,   -25.274444,
2459594.174305555,*, , 126.335696,   -25.275840,
2459594.175000000,*, , 126.093893,   -25.277236,
2459594.175694444,*, , 125.852092,   -25.278632,
2459594.176388889,*, , 125.610290,   -25.280027,
2459594.177083333,*, , 125.368489,   -25.281421,
2459594.177777778,*, , 125.126688,   -25.282814,
2459594.178472222,*, , 124.884887,   -25.284207,
2459594.179166667,*, , 124.643086,   -25.285600,
2459594.179861111,*, , 124.401286,   -25.286992,
2459594.180555556,*, , 124.159486,   -25.288383,
2459594.181250000,*, , 123.917687,   -25.289774,
2459594.181944444,*, , 123.675887,   -25.291164,
2459594.182638889,*, , 123.434088,   -25.292553,
2459594.183333333,*, , 123.192289,   -25.293942,
2459594.184027778,*, , 122.950490,   -25.295331,
2459594.184722222,*, , 122.708692,   -25.296718,
2459594.185416667,*, , 122.466894,   -25.298106,
2459594.186111111,*, , 122.225096,   -25.299492,
2459594.186805556,*, , 121.983299,   -25.300878,
2459594.187500000,*, , 121.741501,   -25.302264,
2459594.188194444,*, , 121.499704,   -25.303649,
2459594.188888889,*, , 121.257908,   -25.305033,
2459594.189583333,*, , 121.016111,   -25.306417,
2459594.190277778,*, , 120.774315,   -25.307800,
2459594.190972222,*, , 120.532519,   -25.309182,
2459594.191666667,*, , 120.290723,   -25.310564,
2459594.192361111,*, , 120.048928,   -25.311946,
2459594.193055556,*, , 119.807133,   -25.313327,
2459594.193750000,*, , 119.565338,   -25.314707,
2459594.194444444,*, , 119.323543,   -25.316087,
2459594.195138889,*, , 119.081749,   -25.317466,
2459594.195833333,*, , 118.839955,   -25.318844,
2459594.196527778,*, , 118.598161,   -25.320222,
2459594.197222222,*, , 118.356368,   -25.321600,
2459594.197916667,*, , 118.114574,   -25.322976,
2459594.198611111,*, , 117.872781,   -25.324353,
2459594.199305556,*, , 117.630989,   -25.325728,
2459594.200000000,*, , 117.389196,   -25.327104,
2459594.200694445,*, , 117.147404,   -25.328478,
2459594.201388889,*, , 116.905612,   -25.329852,
2459594.202083333,*, , 116.663821,   -25.331225,
2459594.202777778,*, , 116.422029,   -25.332598,
2459594.203472222,*, , 116.180238,   -25.333971,
2459594.204166667,*, , 115.938447,   -25.335342,
2459594.204861111,*, , 115.696657,   -25.336713,
2459594.205555555,*, , 115.454866,   -25.338084,
2459594.206250000,*, , 115.213076,   -25.339454,
2459594.206944444,*, , 114.971287,   -25.340823,
2459594.207638889,*, , 114.729497,   -25.342192,
2459594.208333333,*, , 114.487708,   -25.343561,
2459594.209027778,*, , 114.245919,   -25.344928,
2459594.209722222,*, , 114.004130,   -25.346295,
2459594.210416667,*, , 113.762342,   -25.347662,
2459594.211111111,*, , 113.520554,   -25.349028,
2459594.211805556,*, , 113.278766,   -25.350394,
2459594.212500000,*, , 113.036979,   -25.351758,
2459594.213194444,*, , 112.795191,   -25.353123,
2459594.213888889,*, , 112.553404,   -25.354487,
2459594.214583333,*, , 112.311618,   -25.355850,
2459594.215277778,*, , 112.069831,   -25.357212,
2459594.215972222,*, , 111.828045,   -25.358574,
2459594.216666667,*, , 111.586259,   -25.359936,
2459594.217361111,*, , 111.344473,   -25.361297,
2459594.218055556,*, , 111.102688,   -25.362657,
2459594.218750000,*, , 110.860903,   -25.364017,
2459594.219444444,*, , 110.619118,   -25.365376,
2459594.220138889,*, , 110.377333,   -25.366735,
2459594.220833333,*, , 110.135549,   -25.368093,
2459594.221527778,*, , 109.893765,   -25.369451,
2459594.222222222,*, , 109.651981,   -25.370808,
2459594.222916667,*, , 109.410198,   -25.372165,
2459594.223611111,*, , 109.168415,   -25.373520,
2459594.224305556,*, , 108.926632,   -25.374876,
2459594.225000000,*, , 108.684849,   -25.376231,
2459594.225694444,*, , 108.443067,   -25.377585,
2459594.226388889,*, , 108.201284,   -25.378939,
2459594.227083333,*, , 107.959503,   -25.380292,
2459594.227777778,*, , 107.717721,   -25.381644,
2459594.228472222,*, , 107.475940,   -25.382996,
2459594.229166667,*, , 107.234159,   -25.384348,
2459594.229861111,*, , 106.992378,   -25.385699,
2459594.230555556,*, , 106.750597,   -25.387049,
2459594.231250000,*, , 106.508817,   -25.388399,
2459594.231944445,*, , 106.267037,   -25.389748,
2459594.232638889,*, , 106.025258,   -25.391097,
2459594.233333333,*, , 105.783478,   -25.392445,
2459594.234027778,*, , 105.541699,   -25.393793,
2459594.234722222,*, , 105.299920,   -25.395140,
2459594.235416667,*, , 105.058142,   -25.396486,
2459594.236111111,*, , 104.816363,   -25.397832,
2459594.236805555,*, , 104.574585,   -25.399178,
2459594.237500000,*, , 104.332808,   -25.400523,
2459594.238194444,*, , 104.091030,   -25.401867,
2459594.238888889,*, , 103.849253,   -25.403211,
2459594.239583333,*, , 103.607476,   -25.404554,
2459594.240277778,*, , 103.365699,   -25.405897,
2459594.240972222,*, , 103.123923,   -25.407239,
2459594.241666667,*, , 102.882147,   -25.408581,
2459594.242361111,*, , 102.640371,   -25.409922,
2459594.243055556,*, , 102.398595,   -25.411262,
2459594.243750000,*, , 102.156820,   -25.412602,
2459594.244444444,*, , 101.915045,   -25.413941,
2459594.245138889,*, , 101.673270,   -25.415280,
2459594.245833333,*, , 101.431496,   -25.416619,
2459594.246527778,*, , 101.189722,   -25.417956,
2459594.247222222,*, , 100.947948,   -25.419294,
2459594.247916667,*, , 100.706174,   -25.420630,
2459594.248611111,*, , 100.464401,   -25.421967,
2459594.249305556,*, , 100.222628,   -25.423302,
